"Label (Grouping)","United States!!Estimate","United States!!Margin of Error","United States!!Percent","United States!!Percent Margin of Error","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"SEX AND AGE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total population","309,138,711","*****","309,138,711","(X)","4,777,326","*****","4,777,326","(X)","711,139","*****","711,139","(X)","6,410,979","*****","6,410,979","(X)","2,916,372","*****","2,916,372","(X)","37,325,068","*****","37,325,068","(X)","5,042,853","*****","5,042,853","(X)","3,572,213","*****","3,572,213","(X)","900,131","*****","900,131","(X)","605,759","*****","605,759","(X)","18,885,152","*****","18,885,152","(X)","9,714,569","*****","9,714,569","(X)","1,362,730","*****","1,362,730","(X)","1,567,803","*****","1,567,803","(X)","12,823,860","*****","12,823,860","(X)","6,485,530","*****","6,485,530","(X)","3,047,646","*****","3,047,646","(X)","2,851,183","*****","2,851,183","(X)","4,340,167","*****","4,340,167","(X)","4,529,605","*****","4,529,605","(X)","1,329,084","*****","1,329,084","(X)","5,785,496","*****","5,785,496","(X)","6,560,595","*****","6,560,595","(X)","9,897,264","*****","9,897,264","(X)","5,313,081","*****","5,313,081","(X)","2,967,620","*****","2,967,620","(X)","5,982,413","*****","5,982,413","(X)","990,785","*****","990,785","(X)","1,827,306","*****","1,827,306","(X)","2,704,204","*****","2,704,204","(X)","1,317,474","*****","1,317,474","(X)","8,793,888","*****","8,793,888","(X)","2,055,287","*****","2,055,287","(X)","19,398,125","*****","19,398,125","(X)","9,544,249","*****","9,544,249","(X)","676,253","*****","676,253","(X)","11,533,561","*****","11,533,561","(X)","3,749,005","*****","3,749,005","(X)","3,836,628","*****","3,836,628","(X)","12,699,589","*****","12,699,589","(X)","1,052,471","*****","1,052,471","(X)","4,630,351","*****","4,630,351","(X)","815,871","*****","815,871","(X)","6,353,226","*****","6,353,226","(X)","25,208,897","*****","25,208,897","(X)","2,766,233","*****","2,766,233","(X)","625,498","*****","625,498","(X)","8,014,955","*****","8,014,955","(X)","6,738,714","*****","6,738,714","(X)","1,850,481","*****","1,850,481","(X)","5,687,219","*****","5,687,219","(X)","562,803","*****","562,803","(X)","3,716,727","*****","3,716,727","(X)"
"    Male","152,018,799","±6,022","49.2%","±0.1","2,317,520","±1,005","48.5%","±0.1","370,127","±339","52.0%","±0.1","3,187,926","±458","49.7%","±0.1","1,431,252","±973","49.1%","±0.1","18,561,020","±1,001","49.7%","±0.1","2,529,614","±704","50.2%","±0.1","1,739,522","±279","48.7%","±0.1","436,338","±130","48.5%","±0.1","286,427","±100","47.3%","±0.1","9,232,292","±1,311","48.9%","±0.1","4,747,484","±1,584","48.9%","±0.1","683,498","±170","50.2%","±0.1","785,954","±623","50.1%","±0.1","6,291,373","±896","49.1%","±0.1","3,192,018","±931","49.2%","±0.1","1,507,335","±957","49.5%","±0.1","1,414,881","±658","49.6%","±0.1","2,134,355","±1,167","49.2%","±0.1","2,215,673","±948","48.9%","±0.1","650,219","±420","48.9%","±0.1","2,798,875","±577","48.4%","±0.1","3,174,988","±455","48.4%","±0.1","4,855,361","±821","49.1%","±0.1","2,638,499","±812","49.7%","±0.1","1,439,787","±960","48.5%","±0.1","2,929,988","±1,057","49.0%","±0.1","497,141","±610","50.2%","±0.1","906,143","±570","49.6%","±0.1","1,365,496","±468","50.5%","±0.1","650,048","±418","49.3%","±0.1","4,283,189","±484","48.7%","±0.1","1,015,710","±797","49.4%","±0.1","9,391,875","±967","48.4%","±0.1","4,649,769","±1,228","48.7%","±0.1","342,030","±464","50.6%","±0.1","5,630,373","±1,224","48.8%","±0.1","1,855,637","±667","49.5%","±0.1","1,899,186","±709","49.5%","±0.1","6,190,405","±890","48.7%","±0.1","508,521","±278","48.3%","±0.1","2,251,898","±749","48.6%","±0.1","409,334","±565","50.2%","±0.1","3,097,568","±1,046","48.8%","±0.1","12,509,812","±1,744","49.6%","±0.1","1,389,986","±546","50.2%","±0.1","308,429","±322","49.3%","±0.1","3,933,820","±1,239","49.1%","±0.1","3,360,046","±609","49.9%","±0.1","911,142","±692","49.2%","±0.1","2,822,271","±752","49.6%","±0.1","286,644","±499","50.9%","±0.1","1,780,705","*****","47.9%","*****"
"    Female","157,119,912","±6,025","50.8%","±0.1","2,459,806","±1,005","51.5%","±0.1","341,012","±339","48.0%","±0.1","3,223,053","±458","50.3%","±0.1","1,485,120","±973","50.9%","±0.1","18,764,048","±1,001","50.3%","±0.1","2,513,239","±704","49.8%","±0.1","1,832,691","±279","51.3%","±0.1","463,793","±130","51.5%","±0.1","319,332","±100","52.7%","±0.1","9,652,860","±1,311","51.1%","±0.1","4,967,085","±1,584","51.1%","±0.1","679,232","±170","49.8%","±0.1","781,849","±623","49.9%","±0.1","6,532,487","±895","50.9%","±0.1","3,293,512","±931","50.8%","±0.1","1,540,311","±958","50.5%","±0.1","1,436,302","±658","50.4%","±0.1","2,205,812","±1,167","50.8%","±0.1","2,313,932","±948","51.1%","±0.1","678,865","±420","51.1%","±0.1","2,986,621","±577","51.6%","±0.1","3,385,607","±455","51.6%","±0.1","5,041,903","±821","50.9%","±0.1","2,674,582","±813","50.3%","±0.1","1,527,833","±960","51.5%","±0.1","3,052,425","±1,057","51.0%","±0.1","493,644","±610","49.8%","±0.1","921,163","±570","50.4%","±0.1","1,338,708","±468","49.5%","±0.1","667,426","±418","50.7%","±0.1","4,510,699","±484","51.3%","±0.1","1,039,577","±797","50.6%","±0.1","10,006,250","±967","51.6%","±0.1","4,894,480","±1,229","51.3%","±0.1","334,223","±464","49.4%","±0.1","5,903,188","±1,224","51.2%","±0.1","1,893,368","±667","50.5%","±0.1","1,937,442","±709","50.5%","±0.1","6,509,184","±890","51.3%","±0.1","543,950","±278","51.7%","±0.1","2,378,453","±749","51.4%","±0.1","406,537","±565","49.8%","±0.1","3,255,658","±1,046","51.2%","±0.1","12,699,085","±1,744","50.4%","±0.1","1,376,247","±546","49.8%","±0.1","317,069","±322","50.7%","±0.1","4,081,135","±1,239","50.9%","±0.1","3,378,668","±609","50.1%","±0.1","939,339","±692","50.8%","±0.1","2,864,948","±752","50.4%","±0.1","276,159","±499","49.1%","±0.1","1,936,022","*****","52.1%","*****"
"    Under 5 years","20,137,884","±3,715","6.5%","±0.1","305,091","±477","6.4%","±0.1","53,591","±189","7.5%","±0.1","455,375","±283","7.1%","±0.1","196,735","±485","6.7%","±0.1","2,543,777","±476","6.8%","±0.1","340,829","±419","6.8%","±0.1","200,031","±134","5.6%","±0.1","56,062","±111","6.2%","±0.1","34,718","±78","5.7%","±0.1","1,076,198","±711","5.7%","±0.1","685,245","±860","7.1%","±0.1","88,203","±130","6.5%","±0.1","119,601","±303","7.6%","±0.1","832,930","±544","6.5%","±0.1","431,230","±417","6.6%","±0.1","198,875","±561","6.5%","±0.1","202,762","±442","7.1%","±0.1","280,640","±604","6.5%","±0.1","313,009","±393","6.9%","±0.1","68,687","±258","5.2%","±0.1","365,258","±301","6.3%","±0.1","366,952","±314","5.6%","±0.1","593,776","±452","6.0%","±0.1","352,455","±414","6.6%","±0.1","208,315","±481","7.0%","±0.1","385,372","±644","6.4%","±0.1","60,865","±340","6.1%","±0.1","130,754","±286","7.2%","±0.1","187,513","±196","6.9%","±0.1","69,372","±238","5.3%","±0.1","537,989","±284","6.1%","±0.1","143,937","±479","7.0%","±0.1","1,159,763","±463","6.0%","±0.1","627,188","±600","6.6%","±0.1","44,052","±199","6.5%","±0.1","712,820","±470","6.2%","±0.1","261,232","±426","7.0%","±0.1","234,979","±288","6.1%","±0.1","725,723","±377","5.7%","±0.1","56,804","±217","5.4%","±0.1","299,819","±356","6.5%","±0.1","58,268","±315","7.1%","±0.1","406,033","±777","6.4%","±0.1","1,928,842","±780","7.7%","±0.1","260,218","±315","9.4%","±0.1","31,675","±221","5.1%","±0.1","507,701","±735","6.3%","±0.1","437,979","±297","6.5%","±0.1","104,141","±433","5.6%","±0.1","355,308","±345","6.2%","±0.1","39,192","±294","7.0%","±0.1","222,343","*****","6.0%","*****"
"    5 to 9 years","20,311,310","±24,094","6.6%","±0.1","309,360","±3,012","6.5%","±0.1","50,142","±1,124","7.1%","±0.2","448,721","±3,672","7.0%","±0.1","198,270","±2,232","6.8%","±0.1","2,503,818","±8,828","6.7%","±0.1","348,656","±2,833","6.9%","±0.1","221,806","±2,579","6.2%","±0.1","57,471","±1,426","6.4%","±0.2","26,928","±781","4.4%","±0.1","1,082,352","±5,844","5.7%","±0.1","697,499","±4,923","7.2%","±0.1","80,814","±1,390","5.9%","±0.1","118,922","±1,718","7.6%","±0.1","856,381","±4,909","6.7%","±0.1","442,708","±3,139","6.8%","±0.1","200,624","±1,994","6.6%","±0.1","201,354","±2,116","7.1%","±0.1","280,790","±2,702","6.5%","±0.1","306,753","±2,683","6.8%","±0.1","74,526","±1,020","5.6%","±0.1","364,480","±3,207","6.3%","±0.1","387,881","±3,391","5.9%","±0.1","636,054","±3,777","6.4%","±0.1","354,669","±2,634","6.7%","±0.1","206,573","±2,567","7.0%","±0.1","389,283","±2,975","6.5%","±0.1","62,478","±1,263","6.3%","±0.1","127,741","±1,570","7.0%","±0.1","186,194","±2,552","6.9%","±0.1","76,853","±1,232","5.8%","±0.1","563,537","±3,730","6.4%","±0.1","142,788","±2,100","6.9%","±0.1","1,157,647","±4,963","6.0%","±0.1","631,658","±4,115","6.6%","±0.1","41,583","±773","6.1%","±0.1","750,218","±4,578","6.5%","±0.1","258,733","±2,571","6.9%","±0.1","239,038","±2,414","6.2%","±0.1","757,222","±3,990","6.0%","±0.1","59,686","±1,481","5.7%","±0.1","296,618","±2,545","6.4%","±0.1","54,611","±916","6.7%","±0.1","410,421","±3,824","6.5%","±0.1","1,921,140","±7,952","7.6%","±0.1","247,412","±2,035","8.9%","±0.1","34,418","±801","5.5%","±0.1","508,191","±3,281","6.3%","±0.1","427,964","±3,065","6.4%","±0.1","104,345","±1,481","5.6%","±0.1","366,652","±2,475","6.4%","±0.1","37,327","±1,033","6.6%","±0.2","235,310","±2,307","6.3%","±0.1"
"    10 to 14 years","20,647,280","±25,603","6.7%","±0.1","318,484","±2,878","6.7%","±0.1","51,202","±1,077","7.2%","±0.2","450,322","±3,657","7.0%","±0.1","195,805","±2,389","6.7%","±0.1","2,577,389","±8,880","6.9%","±0.1","330,838","±2,866","6.6%","±0.1","238,955","±2,597","6.7%","±0.1","55,956","±1,426","6.2%","±0.2","25,328","±789","4.2%","±0.1","1,128,870","±5,897","6.0%","±0.1","685,318","±4,757","7.1%","±0.1","82,899","±1,386","6.1%","±0.1","117,966","±1,747","7.5%","±0.1","874,587","±4,891","6.8%","±0.1","451,912","±3,186","7.0%","±0.1","201,194","±2,033","6.6%","±0.1","198,785","±2,125","7.0%","±0.1","286,821","±2,678","6.6%","±0.1","306,632","±2,749","6.8%","±0.1","78,892","±1,029","5.9%","±0.1","379,894","±3,212","6.6%","±0.1","402,157","±3,379","6.1%","±0.1","675,417","±3,694","6.8%","±0.1","353,328","±2,739","6.7%","±0.1","209,137","±2,650","7.0%","±0.1","396,728","±2,988","6.6%","±0.1","60,620","±1,323","6.1%","±0.1","124,195","±1,594","6.8%","±0.1","179,000","±2,545","6.6%","±0.1","84,857","±1,295","6.4%","±0.1","585,035","±3,728","6.7%","±0.1","141,373","±2,132","6.9%","±0.1","1,212,044","±4,930","6.2%","±0.1","635,713","±4,268","6.7%","±0.1","39,018","±752","5.8%","±0.1","770,410","±4,509","6.7%","±0.1","253,991","±2,446","6.8%","±0.1","240,793","±2,371","6.3%","±0.1","785,656","±3,936","6.2%","±0.1","64,821","±1,508","6.2%","±0.1","297,930","±2,608","6.4%","±0.1","54,883","±931","6.7%","±0.1","421,634","±3,686","6.6%","±0.1","1,876,594","±7,993","7.4%","±0.1","229,653","±1,983","8.3%","±0.1","37,461","±795","6.0%","±0.1","515,419","±3,231","6.4%","±0.1","437,837","±3,080","6.5%","±0.1","110,726","±1,556","6.0%","±0.1","376,608","±2,544","6.6%","±0.1","36,193","±904","6.4%","±0.2","271,653","±2,306","7.3%","±0.1"
"    15 to 19 years","21,930,781","±6,682","7.1%","±0.1","337,159","±1,120","7.1%","±0.1","52,159","±478","7.3%","±0.1","455,730","±741","7.1%","±0.1","203,374","±978","7.0%","±0.1","2,788,579","±1,246","7.5%","±0.1","340,530","±885","6.8%","±0.1","254,462","±440","7.1%","±0.1","63,565","±214","7.1%","±0.1","41,968","±957","6.9%","±0.2","1,215,977","±1,378","6.4%","±0.1","713,989","±2,017","7.3%","±0.1","85,001","±248","6.2%","±0.1","115,001","±617","7.3%","±0.1","918,175","±1,054","7.2%","±0.1","473,350","±957","7.3%","±0.1","217,622","±867","7.1%","±0.1","203,758","±848","7.1%","±0.1","294,459","±1,254","6.8%","±0.1","321,042","±1,028","7.1%","±0.1","88,528","±505","6.7%","±0.1","405,282","±763","7.0%","±0.1","467,264","±762","7.1%","±0.1","734,610","±947","7.4%","±0.1","369,657","±835","7.0%","±0.1","222,714","±1,337","7.5%","±0.1","421,390","±1,122","7.0%","±0.1","67,002","±597","6.8%","±0.1","129,347","±663","7.1%","±0.1","179,435","±526","6.6%","±0.1","94,710","±561","7.2%","±0.1","597,051","±433","6.8%","±0.1","148,538","±766","7.2%","±0.1","1,356,668","±1,195","7.0%","±0.1","659,421","±1,437","6.9%","±0.1","47,983","±516","7.1%","±0.1","817,811","±1,112","7.1%","±0.1","263,445","±741","7.0%","±0.1","252,826","±794","6.6%","±0.1","904,109","±1,217","7.1%","±0.1","79,536","±354","7.6%","±0.1","325,253","±923","7.0%","±0.1","58,773","±625","7.2%","±0.1","431,820","±1,175","6.8%","±0.1","1,878,407","±2,230","7.5%","±0.1","219,322","±571","7.9%","±0.1","46,183","±290","7.4%","±0.1","552,703","±2,076","6.9%","±0.1","457,294","±921","6.8%","±0.1","119,506","±748","6.5%","±0.1","399,788","±859","7.0%","±0.1","38,505","±533","6.8%","±0.1","281,932","±214","7.6%","±0.1"
"    20 to 24 years","21,775,439","±8,178","7.0%","±0.1","340,808","±1,040","7.1%","±0.1","56,502","±494","7.9%","±0.1","450,876","±704","7.0%","±0.1","201,149","±1,040","6.9%","±0.1","2,794,188","±1,322","7.5%","±0.1","353,131","±1,027","7.0%","±0.1","225,619","±397","6.3%","±0.1","63,746","±211","7.1%","±0.1","59,385","±970","9.8%","±0.2","1,254,131","±1,503","6.6%","±0.1","690,010","±1,895","7.1%","±0.1","97,681","±215","7.2%","±0.1","110,141","±754","7.0%","±0.1","881,840","±1,310","6.9%","±0.1","457,192","±911","7.0%","±0.1","215,702","±837","7.1%","±0.1","206,445","±968","7.2%","±0.1","295,161","±1,392","6.8%","±0.1","341,871","±1,074","7.5%","±0.1","79,827","±392","6.0%","±0.1","395,300","±811","6.8%","±0.1","470,443","±754","7.2%","±0.1","678,888","±1,109","6.9%","±0.1","357,122","±749","6.7%","±0.1","216,032","±1,568","7.3%","±0.1","416,026","±906","7.0%","±0.1","68,483","±615","6.9%","±0.1","130,601","±702","7.1%","±0.1","181,033","±535","6.7%","±0.1","84,344","±542","6.4%","±0.1","540,760","±438","6.1%","±0.1","144,725","±841","7.0%","±0.1","1,410,021","±1,343","7.3%","±0.1","666,150","±1,480","7.0%","±0.1","60,828","±497","9.0%","±0.1","766,409","±960","6.6%","±0.1","273,283","±792","7.3%","±0.1","256,948","±839","6.7%","±0.1","868,007","±1,237","6.8%","±0.1","81,941","±383","7.8%","±0.1","335,076","±1,019","7.2%","±0.1","57,563","±632","7.1%","±0.1","432,428","±1,076","6.8%","±0.1","1,838,866","±2,501","7.3%","±0.1","231,485","±639","8.4%","±0.1","44,180","±313","7.1%","±0.1","574,370","±1,927","7.2%","±0.1","470,171","±795","7.0%","±0.1","119,489","±787","6.5%","±0.1","388,572","±737","6.8%","±0.1","40,490","±499","7.2%","±0.1","264,515","±217","7.1%","±0.1"
"    25 to 34 years","41,184,290","±7,845","13.3%","±0.1","607,797","±1,193","12.7%","±0.1","102,535","±501","14.4%","±0.1","863,824","±853","13.5%","±0.1","375,531","±1,104","12.9%","±0.1","5,343,359","±1,349","14.3%","±0.1","730,849","±951","14.5%","±0.1","421,617","±469","11.8%","±0.1","112,300","±271","12.5%","±0.1","125,674","±129","20.7%","±0.1","2,307,813","±1,544","12.2%","±0.1","1,335,594","±2,065","13.7%","±0.1","188,151","±233","13.8%","±0.1","208,468","±738","13.3%","±0.1","1,774,620","±1,169","13.8%","±0.1","828,795","±1,169","12.8%","±0.1","382,625","±811","12.6%","±0.1","376,319","±889","13.2%","±0.1","563,435","±1,036","13.0%","±0.1","623,555","±1,239","13.8%","±0.1","145,195","±504","10.9%","±0.1","766,645","±826","13.3%","±0.1","853,072","±601","13.0%","±0.1","1,172,711","±991","11.8%","±0.1","717,533","±982","13.5%","±0.1","383,389","±1,140","12.9%","±0.1","775,601","±1,110","13.0%","±0.1","121,664","±587","12.3%","±0.1","244,233","±614","13.4%","±0.1","387,655","±561","14.3%","±0.1","145,270","±565","11.0%","±0.1","1,114,252","±539","12.7%","±0.1","267,452","±997","13.0%","±0.1","2,672,147","±1,266","13.8%","±0.1","1,246,313","±1,603","13.1%","±0.1","90,890","±496","13.4%","±0.1","1,420,955","±1,624","12.3%","±0.1","503,582","±905","13.4%","±0.1","524,489","±1,004","13.7%","±0.1","1,521,540","±1,143","12.0%","±0.1","127,986","±520","12.2%","±0.1","592,778","±1,170","12.8%","±0.1","104,797","±642","12.8%","±0.1","827,734","±1,173","13.0%","±0.1","3,623,225","±2,278","14.4%","±0.1","441,778","±690","16.0%","±0.1","69,615","±367","11.1%","±0.1","1,093,400","±2,265","13.6%","±0.1","939,478","±813","13.9%","±0.1","219,555","±807","11.9%","±0.1","719,728","±974","12.7%","±0.1","76,767","±631","13.6%","±0.1","488,542","±83","13.1%","±0.1"
