"Label (Grouping)","United States!!Estimate","United States!!Margin of Error","United States!!Percent","United States!!Percent Margin of Error","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"        62 years and over","68,507,386","±27,108","20.6%","±0.1","1,087,415","±3,474","21.5%","±0.1","124,442","±1,422","17.0%","±0.2","1,614,119","±3,515","22.2%","±0.1","639,770","±2,475","21.1%","±0.1","7,341,847","±8,236","18.7%","±0.1","1,088,199","±3,142","18.7%","±0.1","799,988","±2,887","22.2%","±0.1","245,989","±1,584","24.5%","±0.2","105,037","±1,255","15.6%","±0.2","5,507,343","±8,537","25.1%","±0.1","1,956,981","±5,035","18.1%","±0.1","343,763","±1,315","23.8%","±0.1","383,884","±1,846","20.3%","±0.1","2,575,109","±4,454","20.3%","±0.1","1,372,984","±3,508","20.2%","±0.1","693,923","±1,992","21.7%","±0.1","598,173","±2,292","20.4%","±0.1","944,973","±3,085","20.9%","±0.1","930,172","±3,576","20.1%","±0.1","365,989","±1,642","26.6%","±0.1","1,243,627","±3,275","20.2%","±0.1","1,505,003","±3,892","21.5%","±0.1","2,247,898","±3,876","22.4%","±0.1","1,186,941","±2,606","20.8%","±0.1","610,978","±2,399","20.7%","±0.1","1,325,241","±3,384","21.5%","±0.1","264,605","±1,149","23.9%","±0.1","396,161","±1,663","20.2%","±0.1","637,057","±2,394","20.3%","±0.1","334,896","±1,933","24.1%","±0.1","1,923,730","±4,641","20.8%","±0.1","482,848","±2,271","22.8%","±0.1","4,231,562","±6,026","21.3%","±0.1","2,183,789","±4,718","20.6%","±0.1","153,988","±1,045","19.8%","±0.1","2,575,923","±4,937","21.9%","±0.1","789,806","±2,212","19.8%","±0.1","953,248","±2,860","22.5%","±0.1","3,025,585","±5,050","23.3%","±0.1","245,931","±1,805","22.5%","±0.2","1,177,763","±3,952","22.6%","±0.1","193,828","±1,282","21.6%","±0.1","1,439,801","±4,176","20.6%","±0.1","4,850,740","±7,423","16.4%","±0.1","477,559","±1,894","14.3%","±0.1","164,907","±1,080","25.6%","±0.2","1,731,197","±4,200","20.0%","±0.1","1,550,451","±3,826","20.0%","±0.1","446,182","±2,041","25.0%","±0.1","1,307,689","±2,838","22.2%","±0.1","128,352","±1,047","22.1%","±0.2","870,863","±2,711","26.8%","±0.1"
"        65 years and over","55,970,047","±4,446","16.8%","±0.1","884,210","±786","17.5%","±0.1","97,815","±432","13.3%","±0.1","1,349,934","±284","18.6%","±0.1","525,644","±777","17.3%","±0.1","5,994,486","±643","15.3%","±0.1","882,557","±604","15.2%","±0.1","650,772","±278","18.1%","±0.1","201,255","±23","20.0%","±0.1","85,501","±78","12.7%","±0.1","4,630,733","±677","21.1%","±0.1","1,581,263","±1,011","14.6%","±0.1","287,642","±137","19.9%","±0.1","314,391","±523","16.6%","±0.1","2,101,833","±681","16.6%","±0.1","1,116,303","±841","16.4%","±0.1","569,081","±565","17.8%","±0.1","486,659","±654","16.6%","±0.1","767,995","±859","17.0%","±0.1","753,854","±721","16.3%","±0.1","301,161","±290","21.9%","±0.1","1,003,219","±528","16.3%","±0.1","1,221,349","±292","17.5%","±0.1","1,824,907","±534","18.2%","±0.1","962,143","±573","16.8%","±0.1","495,115","±760","16.8%","±0.1","1,079,129","±797","17.5%","±0.1","217,665","±322","19.7%","±0.1","322,165","±409","16.4%","±0.1","522,417","±357","16.6%","±0.1","270,525","±440","19.5%","±0.1","1,559,816","±337","16.8%","±0.1","397,156","±463","18.8%","±0.1","3,461,186","±680","17.4%","±0.1","1,787,027","±840","16.9%","±0.1","126,120","±509","16.2%","±0.1","2,103,043","±972","17.9%","±0.1","642,174","±502","16.1%","±0.1","789,610","±571","18.6%","±0.1","2,476,241","±502","19.1%","±0.1","199,921","±345","18.3%","±0.1","963,569","±497","18.5%","±0.1","158,103","±405","17.6%","±0.1","1,172,740","±921","16.8%","±0.1","3,905,545","±1,143","13.2%","±0.1","387,028","±475","11.6%","±0.1","134,141","±251","20.8%","±0.1","1,410,160","±1,148","16.3%","±0.1","1,259,313","±530","16.3%","±0.1","368,989","±578","20.7%","±0.1","1,062,121","±616","18.0%","±0.1","104,321","±399","18.0%","±0.1","740,397","*****","22.7%","*****"
"        18 years and over","258,742,302","±4,128","258,742,302","(X)","3,926,252","±370","3,926,252","(X)","555,513","±228","555,513","(X)","5,673,395","±212","5,673,395","(X)","2,326,772","±405","2,326,772","(X)","30,513,773","±581","30,513,773","(X)","4,569,892","±530","4,569,892","(X)","2,864,350","±74","2,864,350","(X)","795,476","±42","795,476","(X)","546,404","±103","546,404","(X)","17,623,515","±493","17,623,515","(X)","8,280,518","±943","8,280,518","(X)","1,144,163","±119","1,144,163","(X)","1,430,129","±485","1,430,129","(X)","9,883,774","±509","9,883,774","(X)","5,215,681","±596","5,215,681","(X)","2,459,358","±456","2,459,358","(X)","2,232,748","±446","2,232,748","(X)","3,487,979","±705","3,487,979","(X)","3,532,362","±416","3,532,362","(X)","1,125,518","±143","1,125,518","(X)","4,794,802","±192","4,794,802","(X)","5,623,987","±343","5,623,987","(X)","7,896,802","±241","7,896,802","(X)","4,396,457","±281","4,396,457","(X)","2,259,103","±484","2,259,103","(X)","4,781,610","±542","4,781,610","(X)","870,130","±280","870,130","(X)","1,481,176","±338","1,481,176","(X)","2,448,129","±363","2,448,129","(X)","1,130,928","±172","1,130,928","(X)","7,235,692","±262","7,235,692","(X)","1,648,151","±430","1,648,151","(X)","15,763,042","±352","15,763,042","(X)","8,261,517","±573","8,261,517","(X)","594,569","±392","594,569","(X)","9,169,867","±509","9,169,867","(X)","3,031,877","±321","3,031,877","(X)","3,382,420","±390","3,382,420","(X)","10,312,707","±244","10,312,707","(X)","886,891","±121","886,891","(X)","4,085,712","±548","4,085,712","(X)","679,374","±370","679,374","(X)","5,428,076","±716","5,428,076","(X)","22,157,813","±1,040","22,157,813","(X)","2,387,055","±266","2,387,055","(X)","528,077","±59","528,077","(X)","6,763,514","±755","6,763,514","(X)","6,065,086","±344","6,065,086","(X)","1,425,051","±505","1,425,051","(X)","4,617,713","±203","4,617,713","(X)","447,402","±315","447,402","(X)","2,710,949","*****","2,710,949","(X)"
"            Male","126,851,217","±5,449","49.0%","±0.1","1,877,491","±693","47.8%","±0.1","293,761","±363","52.9%","±0.1","2,813,673","±302","49.6%","±0.1","1,134,505","±682","48.8%","±0.1","15,135,703","±747","49.6%","±0.1","2,306,965","±842","50.5%","±0.1","1,390,303","±168","48.5%","±0.1","380,780","±88","47.9%","±0.1","256,267","±107","46.9%","±0.1","8,572,101","±796","48.6%","±0.1","3,982,924","±1,214","48.1%","±0.1","571,870","±117","50.0%","±0.1","714,268","±643","49.9%","±0.1","4,834,787","±865","48.9%","±0.1","2,558,248","±878","49.0%","±0.1","1,223,722","±683","49.8%","±0.1","1,111,465","±750","49.8%","±0.1","1,709,268","±1,014","49.0%","±0.1","1,706,333","±600","48.3%","±0.1","548,812","±275","48.8%","±0.1","2,299,503","±320","48.0%","±0.1","2,715,304","±551","48.3%","±0.1","3,876,502","±546","49.1%","±0.1","2,189,676","±584","49.8%","±0.1","1,078,784","±687","47.8%","±0.1","2,329,938","±915","48.7%","±0.1","438,910","±436","50.4%","±0.1","738,311","±589","49.8%","±0.1","1,227,961","±438","50.2%","±0.1","561,082","±393","49.6%","±0.1","3,519,566","±314","48.6%","±0.1","812,882","±566","49.3%","±0.1","7,598,720","±604","48.2%","±0.1","3,991,937","±707","48.3%","±0.1","304,959","±596","51.3%","±0.1","4,473,449","±836","48.8%","±0.1","1,496,153","±436","49.3%","±0.1","1,673,744","±521","49.5%","±0.1","5,030,297","±551","48.8%","±0.1","430,231","±234","48.5%","±0.1","1,962,462","±776","48.0%","±0.1","343,666","±585","50.6%","±0.1","2,630,665","±1,015","48.5%","±0.1","10,965,873","±1,175","49.5%","±0.1","1,201,059","±425","50.3%","±0.1","259,682","±248","49.2%","±0.1","3,306,955","±953","48.9%","±0.1","3,039,414","±519","50.1%","±0.1","705,819","±674","49.5%","±0.1","2,296,062","±428","49.7%","±0.1","228,405","±447","51.1%","±0.1","1,264,005","*****","46.6%","*****"
"            Female","131,891,085","±4,063","51.0%","±0.1","2,048,761","±620","52.2%","±0.1","261,752","±308","47.1%","±0.1","2,859,722","±247","50.4%","±0.1","1,192,267","±592","51.2%","±0.1","15,378,070","±757","50.4%","±0.1","2,262,927","±680","49.5%","±0.1","1,474,047","±150","51.5%","±0.1","414,696","±94","52.1%","±0.1","290,137","±24","53.1%","±0.1","9,051,414","±681","51.4%","±0.1","4,297,594","±916","51.9%","±0.1","572,293","±14","50.0%","±0.1","715,861","±492","50.1%","±0.1","5,048,987","±748","51.1%","±0.1","2,657,433","±840","51.0%","±0.1","1,235,636","±587","50.2%","±0.1","1,121,283","±640","50.2%","±0.1","1,778,711","±895","51.0%","±0.1","1,826,029","±546","51.7%","±0.1","576,706","±280","51.2%","±0.1","2,495,299","±300","52.0%","±0.1","2,908,683","±507","51.7%","±0.1","4,020,300","±545","50.9%","±0.1","2,206,781","±511","50.2%","±0.1","1,180,319","±570","52.2%","±0.1","2,451,672","±804","51.3%","±0.1","431,220","±410","49.6%","±0.1","742,865","±621","50.2%","±0.1","1,220,168","±300","49.8%","±0.1","569,846","±393","50.4%","±0.1","3,716,126","±202","51.4%","±0.1","835,269","±505","50.7%","±0.1","8,164,322","±582","51.8%","±0.1","4,269,580","±625","51.7%","±0.1","289,610","±572","48.7%","±0.1","4,696,418","±740","51.2%","±0.1","1,535,724","±386","50.7%","±0.1","1,708,676","±486","50.5%","±0.1","5,282,410","±498","51.2%","±0.1","456,660","±237","51.5%","±0.1","2,123,250","±563","52.0%","±0.1","335,708","±516","49.4%","±0.1","2,797,411","±888","51.5%","±0.1","11,191,940","±930","50.5%","±0.1","1,185,996","±356","49.7%","±0.1","268,395","±256","50.8%","±0.1","3,456,559","±963","51.1%","±0.1","3,025,672","±524","49.9%","±0.1","719,232","±548","50.5%","±0.1","2,321,651","±388","50.3%","±0.1","218,997","±465","48.9%","±0.1","1,446,944","*****","53.4%","*****"
"            Sex ratio (males per 100 females)","96.2","±0.1","(X)","(X)","91.6","±0.1","(X)","(X)","112.2","±0.3","(X)","(X)","98.4","±0.1","(X)","(X)","95.2","±0.1","(X)","(X)","98.4","±0.1","(X)","(X)","101.9","±0.1","(X)","(X)","94.3","±0.1","(X)","(X)","91.8","±0.1","(X)","(X)","88.3","±0.1","(X)","(X)","94.7","±0.1","(X)","(X)","92.7","±0.1","(X)","(X)","99.9","±0.1","(X)","(X)","99.8","±0.1","(X)","(X)","95.8","±0.1","(X)","(X)","96.3","±0.1","(X)","(X)","99.0","±0.1","(X)","(X)","99.1","±0.1","(X)","(X)","96.1","±0.1","(X)","(X)","93.4","±0.1","(X)","(X)","95.2","±0.1","(X)","(X)","92.2","±0.1","(X)","(X)","93.4","±0.1","(X)","(X)","96.4","±0.1","(X)","(X)","99.2","±0.1","(X)","(X)","91.4","±0.1","(X)","(X)","95.0","±0.1","(X)","(X)","101.8","±0.2","(X)","(X)","99.4","±0.2","(X)","(X)","100.6","±0.1","(X)","(X)","98.5","±0.1","(X)","(X)","94.7","±0.1","(X)","(X)","97.3","±0.1","(X)","(X)","93.1","±0.1","(X)","(X)","93.5","±0.1","(X)","(X)","105.3","±0.4","(X)","(X)","95.3","±0.1","(X)","(X)","97.4","±0.1","(X)","(X)","98.0","±0.1","(X)","(X)","95.2","±0.1","(X)","(X)","94.2","±0.1","(X)","(X)","92.4","±0.1","(X)","(X)","102.4","±0.3","(X)","(X)","94.0","±0.1","(X)","(X)","98.0","±0.1","(X)","(X)","101.3","±0.1","(X)","(X)","96.8","±0.2","(X)","(X)","95.7","±0.1","(X)","(X)","100.5","±0.1","(X)","(X)","98.1","±0.2","(X)","(X)","98.9","±0.1","(X)","(X)","104.3","±0.4","(X)","(X)","87.4","*****","(X)","(X)"
"        65 years and over","55,970,047","±4,446","55,970,047","(X)","884,210","±786","884,210","(X)","97,815","±432","97,815","(X)","1,349,934","±284","1,349,934","(X)","525,644","±777","525,644","(X)","5,994,486","±643","5,994,486","(X)","882,557","±604","882,557","(X)","650,772","±278","650,772","(X)","201,255","±23","201,255","(X)","85,501","±78","85,501","(X)","4,630,733","±677","4,630,733","(X)","1,581,263","±1,011","1,581,263","(X)","287,642","±137","287,642","(X)","314,391","±523","314,391","(X)","2,101,833","±681","2,101,833","(X)","1,116,303","±841","1,116,303","(X)","569,081","±565","569,081","(X)","486,659","±654","486,659","(X)","767,995","±859","767,995","(X)","753,854","±721","753,854","(X)","301,161","±290","301,161","(X)","1,003,219","±528","1,003,219","(X)","1,221,349","±292","1,221,349","(X)","1,824,907","±534","1,824,907","(X)","962,143","±573","962,143","(X)","495,115","±760","495,115","(X)","1,079,129","±797","1,079,129","(X)","217,665","±322","217,665","(X)","322,165","±409","322,165","(X)","522,417","±357","522,417","(X)","270,525","±440","270,525","(X)","1,559,816","±337","1,559,816","(X)","397,156","±463","397,156","(X)","3,461,186","±680","3,461,186","(X)","1,787,027","±840","1,787,027","(X)","126,120","±509","126,120","(X)","2,103,043","±972","2,103,043","(X)","642,174","±502","642,174","(X)","789,610","±571","789,610","(X)","2,476,241","±502","2,476,241","(X)","199,921","±345","199,921","(X)","963,569","±497","963,569","(X)","158,103","±405","158,103","(X)","1,172,740","±921","1,172,740","(X)","3,905,545","±1,143","3,905,545","(X)","387,028","±475","387,028","(X)","134,141","±251","134,141","(X)","1,410,160","±1,148","1,410,160","(X)","1,259,313","±530","1,259,313","(X)","368,989","±578","368,989","(X)","1,062,121","±616","1,062,121","(X)","104,321","±399","104,321","(X)","740,397","*****","740,397","(X)"
"            Male","25,219,079","±3,237","45.1%","±0.1","389,416","±474","44.0%","±0.1","48,853","±294","49.9%","±0.2","624,824","±218","46.3%","±0.1","235,564","±478","44.8%","±0.1","2,702,808","±460","45.1%","±0.1","408,353","±410","46.3%","±0.1","289,901","±181","44.5%","±0.1","90,871","±5","45.2%","±0.1","35,556","±51","41.6%","±0.1","2,103,202","±573","45.4%","±0.1","696,732","±899","44.1%","±0.1","132,129","±109","45.9%","±0.1","149,734","±364","47.6%","±0.1","935,376","±468","44.5%","±0.1","500,113","±474","44.8%","±0.1","259,977","±384","45.7%","±0.1","221,895","±486","45.6%","±0.1","344,884","±682","44.9%","±0.1","335,780","±548","44.5%","±0.1","138,662","±221","46.0%","±0.1","439,048","±385","43.8%","±0.1","540,113","±243","44.2%","±0.1","829,174","±406","45.4%","±0.1","444,416","±439","46.2%","±0.1","217,423","±484","43.9%","±0.1","483,465","±578","44.8%","±0.1","104,808","±217","48.2%","±0.1","147,374","±327","45.7%","±0.1","247,443","±269","47.4%","±0.1","125,757","±364","46.5%","±0.1","686,574","±271","44.0%","±0.1","183,071","±371","46.1%","±0.1","1,519,261","±468","43.9%","±0.1","791,991","±705","44.3%","±0.1","58,863","±290","46.7%","±0.2","940,115","±602","44.7%","±0.1","289,716","±367","45.1%","±0.1","364,510","±385","46.2%","±0.1","1,105,396","±394","44.6%","±0.1","88,472","±262","44.3%","±0.1","432,287","±389","44.9%","±0.1","74,604","±269","47.2%","±0.1","525,785","±738","44.8%","±0.1","1,763,766","±761","45.2%","±0.1","182,602","±278","47.2%","±0.1","62,818","±163","46.8%","±0.1","631,138","±814","44.8%","±0.1","580,116","±364","46.1%","±0.1","169,916","±398","46.0%","±0.1","493,667","±434","46.5%","±0.1","50,760","±288","48.7%","±0.2","319,463","*****","43.1%","*****"
"            Female","30,750,968","±3,303","54.9%","±0.1","494,794","±540","56.0%","±0.1","48,962","±292","50.1%","±0.2","725,110","±209","53.7%","±0.1","290,080","±560","55.2%","±0.1","3,291,678","±507","54.9%","±0.1","474,204","±472","53.7%","±0.1","360,871","±212","55.5%","±0.1","110,384","±22","54.8%","±0.1","49,945","±53","58.4%","±0.1","2,527,531","±547","54.6%","±0.1","884,531","±760","55.9%","±0.1","155,513","±74","54.1%","±0.1","164,657","±345","52.4%","±0.1","1,166,457","±501","55.5%","±0.1","616,190","±696","55.2%","±0.1","309,104","±429","54.3%","±0.1","264,764","±380","54.4%","±0.1","423,111","±715","55.1%","±0.1","418,074","±502","55.5%","±0.1","162,499","±256","54.0%","±0.1","564,171","±329","56.2%","±0.1","681,236","±178","55.8%","±0.1","995,733","±368","54.6%","±0.1","517,727","±357","53.8%","±0.1","277,692","±549","56.1%","±0.1","595,664","±512","55.2%","±0.1","112,857","±283","51.8%","±0.1","174,791","±250","54.3%","±0.1","274,974","±208","52.6%","±0.1","144,768","±235","53.5%","±0.1","873,242","±256","56.0%","±0.1","214,085","±261","53.9%","±0.1","1,941,925","±459","56.1%","±0.1","995,036","±651","55.7%","±0.1","67,257","±424","53.3%","±0.2","1,162,928","±637","55.3%","±0.1","352,458","±308","54.9%","±0.1","425,100","±463","53.8%","±0.1","1,370,845","±450","55.4%","±0.1","111,449","±236","55.7%","±0.1","531,282","±346","55.1%","±0.1","83,499","±299","52.8%","±0.1","646,955","±583","55.2%","±0.1","2,141,779","±974","54.8%","±0.1","204,426","±338","52.8%","±0.1","71,323","±184","53.2%","±0.1","779,022","±764","55.2%","±0.1","679,197","±403","53.9%","±0.1","199,073","±398","54.0%","±0.1","568,454","±386","53.5%","±0.1","53,561","±329","51.3%","±0.2","420,934","*****","56.9%","*****"
"            Sex ratio (males per 100 females)","82.0","±0.1","(X)","(X)","78.7","±0.1","(X)","(X)","99.8","±0.8","(X)","(X)","86.2","±0.1","(X)","(X)","81.2","±0.2","(X)","(X)","82.1","±0.1","(X)","(X)","86.1","±0.1","(X)","(X)","80.3","±0.1","(X)","(X)","82.3","±0.1","(X)","(X)","71.2","±0.1","(X)","(X)","83.2","±0.1","(X)","(X)","78.8","±0.1","(X)","(X)","85.0","±0.1","(X)","(X)","90.9","±0.3","(X)","(X)","80.2","±0.1","(X)","(X)","81.2","±0.1","(X)","(X)","84.1","±0.2","(X)","(X)","83.8","±0.2","(X)","(X)","81.5","±0.2","(X)","(X)","80.3","±0.2","(X)","(X)","85.3","±0.2","(X)","(X)","77.8","±0.1","(X)","(X)","79.3","±0.1","(X)","(X)","83.3","±0.1","(X)","(X)","85.8","±0.1","(X)","(X)","78.3","±0.2","(X)","(X)","81.2","±0.1","(X)","(X)","92.9","±0.3","(X)","(X)","84.3","±0.2","(X)","(X)","90.0","±0.1","(X)","(X)","86.9","±0.3","(X)","(X)","78.6","±0.1","(X)","(X)","85.5","±0.2","(X)","(X)","78.2","±0.1","(X)","(X)","79.6","±0.1","(X)","(X)","87.5","±0.7","(X)","(X)","80.8","±0.1","(X)","(X)","82.2","±0.1","(X)","(X)","85.7","±0.1","(X)","(X)","80.6","±0.1","(X)","(X)","79.4","±0.3","(X)","(X)","81.4","±0.1","(X)","(X)","89.3","±0.5","(X)","(X)","81.3","±0.1","(X)","(X)","82.4","±0.1","(X)","(X)","89.3","±0.2","(X)","(X)","88.1","±0.3","(X)","(X)","81.0","±0.1","(X)","(X)","85.4","±0.1","(X)","(X)","85.4","±0.3","(X)","(X)","86.8","±0.1","(X)","(X)","94.8","±0.9","(X)","(X)","75.9","*****","(X)","(X)"
"RACE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total population","332,387,540","*****","332,387,540","(X)","5,054,253","*****","5,054,253","(X)","733,971","*****","733,971","(X)","7,268,175","*****","7,268,175","(X)","3,032,651","*****","3,032,651","(X)","39,242,785","*****","39,242,785","(X)","5,810,774","*****","5,810,774","(X)","3,598,348","*****","3,598,348","(X)","1,005,872","*****","1,005,872","(X)","672,079","*****","672,079","(X)","21,928,881","*****","21,928,881","(X)","10,822,590","*****","10,822,590","(X)","1,445,635","*****","1,445,635","(X)","1,893,296","*****","1,893,296","(X)","12,692,653","*****","12,692,653","(X)","6,811,752","*****","6,811,752","(X)","3,195,937","*****","3,195,937","(X)","2,937,569","*****","2,937,569","(X)","4,510,725","*****","4,510,725","(X)","4,621,025","*****","4,621,025","(X)","1,377,400","*****","1,377,400","(X)","6,170,738","*****","6,170,738","(X)","6,992,395","*****","6,992,395","(X)","10,051,595","*****","10,051,595","(X)","5,713,716","*****","5,713,716","(X)","2,951,438","*****","2,951,438","(X)","6,168,181","*****","6,168,181","(X)","1,105,072","*****","1,105,072","(X)","1,965,926","*****","1,965,926","(X)","3,141,000","*****","3,141,000","(X)","1,387,834","*****","1,387,834","(X)","9,267,014","*****","9,267,014","(X)","2,114,768","*****","2,114,768","(X)","19,872,319","*****","19,872,319","(X)","10,584,340","*****","10,584,340","(X)","779,361","*****","779,361","(X)","11,780,046","*****","11,780,046","(X)","3,995,260","*****","3,995,260","(X)","4,238,714","*****","4,238,714","(X)","12,986,518","*****","12,986,518","(X)","1,095,371","*****","1,095,371","(X)","5,212,774","*****","5,212,774","(X)","899,194","*****","899,194","(X)","6,986,082","*****","6,986,082","(X)","29,640,343","*****","29,640,343","(X)","3,331,187","*****","3,331,187","(X)","645,254","*****","645,254","(X)","8,657,499","*****","8,657,499","(X)","7,740,984","*****","7,740,984","(X)","1,784,462","*****","1,784,462","(X)","5,892,023","*****","5,892,023","(X)","579,761","*****","579,761","(X)","3,254,885","*****","3,254,885","(X)"
