"Label (Grouping)","United States!!Estimate","United States!!Margin of Error","United States!!Percent","United States!!Percent Margin of Error","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"        25 to 34 years","45,388,153","±8,764","13.7%","±0.1","648,666","±1,371","12.9%","±0.1","115,277","±760","15.7%","±0.1","982,717","±785","13.7%","±0.1","389,579","±1,359","12.9%","±0.1","5,884,283","±1,504","15.0%","±0.1","897,631","±1,379","15.6%","±0.1","449,466","±717","12.4%","±0.1","127,883","±179","12.9%","±0.1","152,345","±171","22.7%","±0.1","2,753,398","±1,754","12.7%","±0.1","1,475,136","±2,753","13.8%","±0.1","198,561","±252","13.7%","±0.1","239,996","±968","12.9%","±0.1","1,735,194","±1,194","13.6%","±0.1","884,431","±1,292","13.0%","±0.1","395,334","±946","12.4%","±0.1","376,961","±1,229","12.8%","±0.1","585,606","±1,841","13.0%","±0.1","633,506","±1,586","13.7%","±0.1","164,366","±621","12.0%","±0.1","823,558","±876","13.4%","±0.1","985,356","±752","14.1%","±0.1","1,307,008","±987","13.0%","±0.1","751,997","±1,191","13.2%","±0.1","373,762","±1,872","12.6%","±0.1","812,096","±1,395","13.2%","±0.1","140,154","±637","12.8%","±0.1","254,184","±719","13.0%","±0.1","448,567","±674","14.4%","±0.1","173,694","±517","12.6%","±0.1","1,184,774","±748","12.8%","±0.1","279,478","±1,361","13.2%","±0.1","2,872,414","±1,437","14.4%","±0.1","1,394,673","±2,120","13.3%","±0.1","112,870","±812","14.5%","±0.1","1,544,773","±1,614","13.1%","±0.1","535,728","±1,083","13.5%","±0.1","594,415","±1,042","14.1%","±0.1","1,697,433","±1,289","13.1%","±0.1","151,774","±657","13.9%","±0.1","664,060","±1,244","12.9%","±0.1","113,899","±871","12.8%","±0.1","949,412","±1,789","13.7%","±0.1","4,224,194","±3,316","14.4%","±0.1","479,129","±957","14.6%","±0.1","76,288","±398","11.8%","±0.1","1,170,113","±2,386","13.6%","±0.1","1,163,756","±954","15.1%","±0.1","210,919","±970","11.8%","±0.1","733,342","±1,089","12.5%","±0.1","73,997","±773","12.8%","±0.1","420,918","±678","12.9%","±0.1"
"        35 to 44 years","42,810,359","±8,517","12.9%","±0.1","616,406","±1,526","12.3%","±0.1","98,932","±745","13.5%","±0.1","894,614","±642","12.5%","±0.1","378,345","±1,381","12.5%","±0.1","5,350,976","±1,093","13.6%","±0.1","819,807","±999","14.2%","±0.1","445,052","±530","12.3%","±0.1","117,924","±147","11.9%","±0.1","108,199","±99","16.1%","±0.1","2,669,044","±1,688","12.3%","±0.1","1,420,198","±2,407","13.2%","±0.1","189,397","±303","13.1%","±0.1","238,680","±849","12.9%","±0.1","1,673,766","±986","13.1%","±0.1","847,513","±1,286","12.5%","±0.1","396,297","±1,023","12.4%","±0.1","370,494","±1,008","12.6%","±0.1","560,676","±1,268","12.5%","±0.1","602,958","±1,392","13.0%","±0.1","160,627","±641","11.8%","±0.1","814,413","±843","13.2%","±0.1","881,980","±497","12.6%","±0.1","1,196,758","±1,021","11.9%","±0.1","751,128","±945","13.2%","±0.1","369,977","±1,667","12.5%","±0.1","770,906","±1,360","12.5%","±0.1","136,362","±693","12.5%","±0.1","250,956","±684","12.8%","±0.1","421,119","±630","13.6%","±0.1","163,615","±543","11.9%","±0.1","1,203,836","±549","13.0%","±0.1","264,341","±1,109","12.5%","±0.1","2,544,459","±1,142","12.7%","±0.1","1,321,715","±1,741","12.6%","±0.1","97,681","±757","12.6%","±0.1","1,439,860","±1,426","12.2%","±0.1","510,792","±881","12.9%","±0.1","581,829","±1,021","13.8%","±0.1","1,573,905","±1,390","12.1%","±0.1","133,053","±441","12.2%","±0.1","631,951","±1,219","12.3%","±0.1","109,826","±714","12.3%","±0.1","871,132","±1,470","12.6%","±0.1","4,046,302","±2,722","13.8%","±0.1","453,600","±751","13.8%","±0.1","75,653","±337","11.8%","±0.1","1,145,151","±2,254","13.3%","±0.1","1,065,067","±985","13.9%","±0.1","215,117","±914","12.0%","±0.1","732,081","±914","12.4%","±0.1","75,889","±600","13.1%","±0.1","393,643","±490","12.0%","±0.1"
"        45 to 54 years","41,087,357","±8,407","12.4%","±0.1","624,704","±1,409","12.4%","±0.1","86,027","±884","11.7%","±0.1","841,045","±566","11.7%","±0.1","360,316","±1,123","11.9%","±0.1","4,977,216","±1,009","12.6%","±0.1","708,248","±991","12.3%","±0.1","475,109","±538","13.2%","±0.1","118,880","±134","12.0%","±0.1","72,665","±82","10.8%","±0.1","2,716,771","±1,612","12.6%","±0.1","1,401,400","±1,822","13.1%","±0.1","172,536","±218","11.9%","±0.1","209,167","±811","11.3%","±0.1","1,607,931","±956","12.6%","±0.1","828,210","±1,299","12.2%","±0.1","365,161","±891","11.5%","±0.1","331,420","±955","11.3%","±0.1","565,666","±1,287","12.6%","±0.1","543,056","±1,413","11.7%","±0.1","174,817","±543","12.8%","±0.1","802,348","±744","13.0%","±0.1","896,657","±508","12.8%","±0.1","1,250,963","±895","12.4%","±0.1","675,835","±893","11.9%","±0.1","357,897","±1,199","12.1%","±0.1","730,378","±1,323","11.9%","±0.1","121,198","±646","11.1%","±0.1","219,432","±673","11.2%","±0.1","396,230","±655","12.8%","±0.1","181,684","±453","13.2%","±0.1","1,237,273","±560","13.4%","±0.1","237,076","±838","11.2%","±0.1","2,528,667","±880","12.6%","±0.1","1,354,229","±1,590","12.9%","±0.1","79,173","±604","10.2%","±0.1","1,447,565","±1,328","12.3%","±0.1","455,437","±746","11.5%","±0.1","516,582","±831","12.2%","±0.1","1,606,942","±1,158","12.4%","±0.1","137,215","±479","12.5%","±0.1","633,020","±1,091","12.3%","±0.1","95,386","±721","10.7%","±0.1","877,670","±1,669","12.7%","±0.1","3,597,088","±2,467","12.3%","±0.1","346,262","±704","10.5%","±0.1","79,398","±350","12.3%","±0.1","1,102,944","±1,695","12.8%","±0.1","934,238","±898","12.2%","±0.1","228,098","±836","12.7%","±0.1","714,930","±930","12.2%","±0.1","65,197","±562","11.3%","±0.1","421,585","±382","12.9%","±0.1"
"        55 to 59 years","21,535,299","±28,671","6.5%","±0.1","332,047","±3,817","6.6%","±0.1","45,940","±1,471","6.3%","±0.2","428,590","±3,858","6.0%","±0.1","193,645","±2,284","6.4%","±0.1","2,458,482","±9,413","6.2%","±0.1","356,026","±3,242","6.2%","±0.1","266,117","±3,095","7.4%","±0.1","68,936","±1,707","6.9%","±0.2","33,926","±1,164","5.1%","±0.2","1,478,297","±8,948","6.8%","±0.1","689,793","±5,582","6.4%","±0.1","88,908","±1,936","6.1%","±0.1","109,744","±1,980","5.9%","±0.1","847,967","±5,425","6.6%","±0.1","441,775","±4,222","6.5%","±0.1","202,677","±2,212","6.4%","±0.1","181,920","±2,129","6.2%","±0.1","298,830","±3,108","6.6%","±0.1","297,383","±3,994","6.4%","±0.1","103,981","±2,076","7.6%","±0.2","425,701","±3,852","6.9%","±0.1","495,032","±3,572","7.1%","±0.1","690,811","±4,716","6.9%","±0.1","382,614","±3,327","6.7%","±0.1","184,826","±2,920","6.2%","±0.1","407,108","±3,662","6.6%","±0.1","70,211","±1,389","6.4%","±0.1","118,112","±1,834","6.0%","±0.1","198,381","±2,361","6.4%","±0.1","110,209","±1,812","8.0%","±0.1","656,383","±4,470","7.1%","±0.1","131,274","±2,510","6.2%","±0.1","1,367,297","±6,910","6.8%","±0.1","683,692","±5,181","6.5%","±0.1","46,635","±1,108","6.0%","±0.1","799,037","±5,014","6.8%","±0.1","243,011","±2,609","6.1%","±0.1","257,241","±2,887","6.1%","±0.1","899,192","±5,156","6.9%","±0.1","75,411","±1,837","6.9%","±0.2","338,038","±3,855","6.6%","±0.1","55,757","±1,065","6.3%","±0.1","457,404","±4,633","6.6%","±0.1","1,693,505","±8,916","5.8%","±0.1","154,212","±2,108","4.7%","±0.1","46,377","±1,102","7.2%","±0.2","576,469","±4,596","6.7%","±0.1","471,024","±4,328","6.1%","±0.1","120,980","±1,794","6.7%","±0.1","417,692","±3,104","7.1%","±0.1","36,679","±1,004","6.3%","±0.2","219,740","±2,622","6.7%","±0.1"
"        60 to 64 years","21,042,176","±29,006","6.4%","±0.1","335,663","±3,796","6.7%","±0.1","45,535","±1,383","6.2%","±0.2","434,191","±3,863","6.1%","±0.1","190,528","±2,289","6.3%","±0.1","2,306,441","±9,425","5.9%","±0.1","345,695","±3,258","6.0%","±0.1","255,938","±3,120","7.1%","±0.1","71,725","±1,709","7.2%","±0.2","33,010","±1,160","4.9%","±0.2","1,441,690","±8,833","6.7%","±0.1","631,648","±5,598","5.9%","±0.1","93,419","±1,946","6.4%","±0.1","112,166","±1,989","6.0%","±0.1","810,651","±5,422","6.4%","±0.1","432,961","±4,224","6.4%","±0.1","211,608","±2,184","6.6%","±0.1","186,731","±2,176","6.4%","±0.1","299,892","±3,106","6.7%","±0.1","301,000","±3,883","6.5%","±0.1","108,682","±2,006","8.0%","±0.1","407,921","±3,891","6.6%","±0.1","465,487","±3,567","6.7%","±0.1","706,074","±4,603","7.0%","±0.1","373,422","±3,298","6.6%","±0.1","194,110","±3,088","6.6%","±0.1","416,138","±3,782","6.8%","±0.1","78,774","±1,435","7.2%","±0.1","123,892","±1,839","6.3%","±0.1","186,956","±2,430","6.0%","±0.1","106,402","±1,748","7.7%","±0.1","612,123","±4,457","6.6%","±0.1","139,067","±2,546","6.6%","±0.1","1,306,687","±6,981","6.5%","±0.1","669,878","±5,356","6.4%","±0.1","46,677","±1,086","6.0%","±0.1","797,907","±5,127","6.8%","±0.1","243,556","±2,640","6.1%","±0.1","275,771","±2,814","6.5%","±0.1","916,206","±5,123","7.1%","±0.1","78,453","±1,829","7.2%","±0.2","347,735","±3,914","6.8%","±0.1","60,140","±1,093","6.8%","±0.1","447,781","±4,393","6.5%","±0.1","1,580,882","±8,921","5.4%","±0.1","152,372","±2,047","4.6%","±0.1","50,557","±1,099","7.9%","±0.2","543,459","±4,539","6.3%","±0.1","484,289","±4,305","6.3%","±0.1","129,971","±1,805","7.2%","±0.1","411,166","±3,097","7.0%","±0.1","39,149","±978","6.8%","±0.2","221,573","±2,624","6.8%","±0.1"
"        65 to 74 years","32,260,679","±5,453","9.7%","±0.1","519,600","±811","10.3%","±0.1","63,415","±470","8.6%","±0.1","747,196","±358","10.4%","±0.1","304,000","±760","10.1%","±0.1","3,427,460","±715","8.7%","±0.1","531,638","±747","9.2%","±0.1","362,365","±438","10.0%","±0.1","117,824","±176","11.9%","±0.1","49,028","±71","7.3%","±0.1","2,485,311","±883","11.5%","±0.1","947,224","±1,529","8.8%","±0.1","158,213","±159","10.9%","±0.1","184,319","±531","9.9%","±0.1","1,212,282","±835","9.5%","±0.1","652,439","±870","9.6%","±0.1","321,302","±665","10.1%","±0.1","280,195","±666","9.5%","±0.1","458,659","±809","10.2%","±0.1","451,617","±685","9.7%","±0.1","175,847","±392","12.9%","±0.1","582,298","±578","9.5%","±0.1","698,761","±395","10.0%","±0.1","1,069,878","±635","10.6%","±0.1","550,838","±659","9.7%","±0.1","293,099","±651","9.9%","±0.1","622,430","±764","10.1%","±0.1","129,543","±467","11.9%","±0.1","184,936","±544","9.4%","±0.1","309,043","±396","10.0%","±0.1","158,814","±428","11.5%","±0.1","881,438","±357","9.5%","±0.1","229,716","±560","10.9%","±0.1","1,953,311","±745","9.8%","±0.1","1,051,212","±1,032","10.0%","±0.1","69,941","±473","9.0%","±0.1","1,225,285","±904","10.4%","±0.1","372,994","±498","9.4%","±0.1","470,704","±773","11.1%","±0.1","1,404,780","±668","10.8%","±0.1","112,904","±333","10.3%","±0.1","573,897","±649","11.2%","±0.1","92,003","±315","10.3%","±0.1","697,107","±908","10.1%","±0.1","2,297,666","±1,756","7.9%","±0.1","227,870","±478","6.9%","±0.1","79,609","±223","12.4%","±0.1","819,644","±981","9.5%","±0.1","750,490","±554","9.8%","±0.1","219,725","±591","12.3%","±0.1","617,996","±511","10.5%","±0.1","62,813","±352","10.9%","±0.1","380,810","*****","11.6%","*****"
"        75 to 84 years","15,966,862","±22,057","4.8%","±0.1","263,845","±2,268","5.2%","±0.1","24,092","±609","3.3%","±0.1","411,711","±2,663","5.7%","±0.1","158,344","±1,776","5.2%","±0.1","1,686,649","±6,570","4.3%","±0.1","231,411","±2,134","4.0%","±0.1","178,746","±2,085","4.9%","±0.1","57,773","±1,098","5.8%","±0.1","25,256","±783","3.8%","±0.1","1,462,322","±6,512","6.8%","±0.1","439,782","±3,695","4.1%","±0.1","80,429","±1,260","5.5%","±0.1","87,963","±1,392","4.7%","±0.1","596,228","±3,228","4.7%","±0.1","313,359","±2,442","4.6%","±0.1","162,126","±1,615","5.1%","±0.1","135,400","±1,789","4.6%","±0.1","220,412","±1,977","4.9%","±0.1","211,456","±2,520","4.6%","±0.1","83,723","±1,271","6.1%","±0.1","285,222","±2,259","4.6%","±0.1","336,289","±3,288","4.8%","±0.1","504,311","±2,924","5.0%","±0.1","267,434","±1,939","4.7%","±0.1","144,104","±1,841","4.9%","±0.1","314,181","±2,206","5.1%","±0.1","60,830","±1,031","5.6%","±0.1","89,303","±1,121","4.6%","±0.1","148,401","±1,676","4.8%","±0.1","73,391","±944","5.3%","±0.1","450,056","±3,385","4.9%","±0.1","110,327","±1,658","5.2%","±0.1","994,615","±5,177","5.0%","±0.1","508,771","±2,846","4.9%","±0.1","35,380","±767","4.6%","±0.1","593,983","±3,354","5.0%","±0.1","191,401","±1,830","4.8%","±0.1","214,971","±2,438","5.1%","±0.1","704,669","±3,699","5.4%","±0.1","56,672","±1,110","5.2%","±0.1","272,327","±2,665","5.3%","±0.1","41,824","±734","4.7%","±0.1","343,611","±2,627","5.0%","±0.1","1,068,603","±4,793","3.7%","±0.1","109,115","±1,205","3.3%","±0.1","36,878","±712","5.7%","±0.1","410,061","±2,673","4.8%","±0.1","340,868","±2,193","4.4%","±0.1","107,203","±1,382","6.0%","±0.1","292,705","±2,327","5.0%","±0.1","28,329","±650","4.9%","±0.1","248,509","±2,248","7.6%","±0.1"
"        85 years and over","6,510,107","±21,869","2.0%","±0.1","87,589","±2,245","1.7%","±0.1","6,653","±538","0.9%","±0.1","138,895","±2,600","1.9%","±0.1","57,090","±1,763","1.9%","±0.1","751,191","±6,440","1.9%","±0.1","92,304","±1,964","1.6%","±0.1","87,997","±2,107","2.4%","±0.1","19,419","±1,094","2.0%","±0.1","10,167","±793","1.5%","±0.1","573,014","±6,455","2.6%","±0.1","153,439","±3,753","1.4%","±0.1","41,066","±1,256","2.8%","±0.1","30,261","±1,358","1.6%","±0.1","262,397","±3,333","2.1%","±0.1","131,403","±2,362","1.9%","±0.1","76,697","±1,601","2.4%","±0.1","63,399","±1,821","2.2%","±0.1","77,368","±1,880","1.7%","±0.1","80,170","±2,462","1.7%","±0.1","33,918","±1,286","2.5%","±0.1","118,634","±2,274","1.9%","±0.1","160,539","±3,245","2.3%","±0.1","212,636","±2,863","2.1%","±0.1","121,124","±1,977","2.1%","±0.1","50,547","±1,633","1.7%","±0.1","125,872","±2,272","2.0%","±0.1","21,128","±1,025","1.9%","±0.1","42,470","±1,083","2.2%","±0.1","45,790","±1,707","1.5%","±0.1","29,544","±914","2.1%","±0.1","201,120","±3,423","2.2%","±0.1","42,629","±1,596","2.0%","±0.1","454,358","±5,302","2.3%","±0.1","187,942","±2,763","1.8%","±0.1","17,899","±775","2.3%","±0.1","249,294","±3,156","2.1%","±0.1","68,356","±1,773","1.7%","±0.1","87,583","±2,372","2.1%","±0.1","324,956","±3,786","2.5%","±0.1","25,802","±1,114","2.4%","±0.1","92,293","±2,628","1.8%","±0.1","20,152","±735","2.3%","±0.1","114,595","±2,554","1.7%","±0.1","402,708","±4,722","1.4%","±0.1","37,359","±1,170","1.1%","±0.1","14,273","±720","2.2%","±0.1","151,301","±2,687","1.8%","±0.1","137,582","±2,258","1.8%","±0.1","39,516","±1,407","2.2%","±0.1","127,919","±2,247","2.2%","±0.1","9,749","±566","1.7%","±0.1","93,615","±2,249","2.9%","±0.1"
"        Median age (years)","38.5","±0.1","(X)","(X)","39.3","±0.1","(X)","(X)","35.3","±0.1","(X)","(X)","38.4","±0.2","(X)","(X)","38.4","±0.1","(X)","(X)","37.3","±0.1","(X)","(X)","37.3","±0.1","(X)","(X)","40.9","±0.2","(X)","(X)","41.4","±0.2","(X)","(X)","34.8","±0.1","(X)","(X)","42.4","±0.1","(X)","(X)","37.2","±0.1","(X)","(X)","39.9","±0.2","(X)","(X)","36.9","±0.1","(X)","(X)","38.7","±0.1","(X)","(X)","38.0","±0.1","(X)","(X)","38.4","±0.1","(X)","(X)","37.1","±0.1","(X)","(X)","39.1","±0.1","(X)","(X)","37.6","±0.1","(X)","(X)","44.8","±0.1","(X)","(X)","39.1","±0.1","(X)","(X)","39.8","±0.1","(X)","(X)","39.9","±0.1","(X)","(X)","38.5","±0.2","(X)","(X)","38.1","±0.1","(X)","(X)","38.8","±0.1","(X)","(X)","40.1","±0.2","(X)","(X)","36.9","±0.1","(X)","(X)","38.5","±0.1","(X)","(X)","43.1","±0.2","(X)","(X)","40.0","±0.2","(X)","(X)","38.6","±0.1","(X)","(X)","39.3","±0.1","(X)","(X)","39.1","±0.1","(X)","(X)","35.4","±0.2","(X)","(X)","39.6","±0.2","(X)","(X)","36.9","±0.2","(X)","(X)","39.9","±0.1","(X)","(X)","40.8","±0.1","(X)","(X)","40.1","±0.2","(X)","(X)","40.0","±0.2","(X)","(X)","37.5","±0.1","(X)","(X)","38.9","±0.1","(X)","(X)","35.2","±0.1","(X)","(X)","31.4","±0.1","(X)","(X)","42.9","±0.2","(X)","(X)","38.7","±0.1","(X)","(X)","38.0","±0.1","(X)","(X)","42.6","±0.2","(X)","(X)","39.9","±0.1","(X)","(X)","38.5","±0.2","(X)","(X)","43.7","±0.2","(X)","(X)"
"        Under 18 years","73,213,705","±4,122","22.1%","±0.1","1,110,642","±414","22.1%","±0.1","179,338","±257","24.4%","±0.1","1,593,463","±245","22.2%","±0.1","697,268","±498","23.1%","±0.1","8,774,570","±443","22.3%","±0.1","1,241,310","±580","21.5%","±0.1","742,877","±90","20.6%","±0.1","206,702","±52","20.8%","±0.1","124,056","±82","18.5%","±0.1","4,235,429","±510","19.6%","±0.1","2,512,545","±814","23.4%","±0.1","305,319","±116","21.0%","±0.1","454,779","±318","24.5%","±0.1","2,820,477","±503","22.1%","±0.1","1,577,461","±377","23.3%","±0.1","730,318","±492","22.9%","±0.1","701,412","±442","23.9%","±0.1","1,011,480","±828","22.5%","±0.1","1,082,577","±452","23.3%","±0.1","250,816","±133","18.3%","±0.1","1,360,294","±216","22.1%","±0.1","1,367,016","±530","19.6%","±0.1","2,149,464","±293","21.4%","±0.1","1,307,084","±224","23.0%","±0.1","691,076","±484","23.4%","±0.1","1,374,475","±537","22.3%","±0.1","231,347","±247","21.2%","±0.1","480,435","±327","24.5%","±0.1","689,692","±320","22.2%","±0.1","256,188","±156","18.6%","±0.1","2,015,561","±214","21.8%","±0.1","473,478","±485","22.4%","±0.1","4,128,443","±389","20.6%","±0.1","2,283,888","±504","21.8%","±0.1","182,733","±251","23.5%","±0.1","2,593,322","±465","22.0%","±0.1","950,444","±332","23.9%","±0.1","855,978","±331","20.2%","±0.1","2,664,562","±315","20.5%","±0.1","208,324","±96","19.0%","±0.1","1,103,927","±492","21.5%","±0.1","216,612","±330","24.3%","±0.1","1,526,480","±743","22.0%","±0.1","7,396,128","±892","25.3%","±0.1","935,997","±270","28.5%","±0.1","116,817","±134","18.1%","±0.1","1,876,826","±724","21.8%","±0.1","1,662,997","±335","21.6%","±0.1","359,784","±588","20.1%","±0.1","1,269,141","±227","21.6%","±0.1","132,353","±333","22.9%","±0.1","566,176","*****","17.3%","*****"
"        16 years and over","266,411,973","±17,603","80.5%","±0.1","4,046,614","±2,035","80.5%","±0.1","573,998","±602","78.1%","±0.1","5,764,417","±1,806","80.4%","±0.1","2,402,462","±1,327","79.6%","±0.1","31,601,862","±5,382","80.3%","±0.1","4,675,060","±1,776","81.0%","±0.1","2,961,491","±1,447","82.0%","±0.1","811,267","±744","81.6%","±0.1","556,781","±544","83.0%","±0.1","17,893,588","±3,463","82.7%","±0.1","8,504,181","±2,862","79.3%","±0.1","1,176,872","±819","81.1%","±0.1","1,451,461","±1,153","78.3%","±0.1","10,274,014","±2,941","80.5%","±0.1","5,390,900","±2,033","79.5%","±0.1","2,544,719","±1,266","79.8%","±0.1","2,315,454","±1,438","78.9%","±0.1","3,607,440","±1,902","80.1%","±0.1","3,679,895","±1,787","79.3%","±0.1","1,147,922","±702","84.0%","±0.1","4,957,297","±1,877","80.5%","±0.1","5,784,787","±1,854","82.8%","±0.1","8,166,427","±2,100","81.2%","±0.1","4,537,247","±1,417","79.7%","±0.1","2,349,512","±1,407","79.4%","±0.1","4,940,395","±2,174","80.3%","±0.1","887,607","±716","81.3%","±0.1","1,532,351","±788","78.2%","±0.1","2,494,415","±1,377","80.3%","±0.1","1,156,055","±812","83.8%","±0.1","7,473,298","±2,486","80.8%","±0.1","1,696,331","±1,189","80.3%","±0.1","16,340,862","±3,281","81.7%","±0.1","8,454,147","±3,351","80.7%","±0.1","612,919","±603","78.9%","±0.1","9,486,925","±2,499","80.6%","±0.1","3,127,702","±1,087","78.8%","±0.1","3,472,552","±1,377","82.1%","±0.1","10,638,892","±2,359","81.9%","±0.1","912,516","±804","83.4%","±0.1","4,166,614","±1,754","81.0%","±0.1","697,630","±669","78.4%","±0.1","5,576,402","±2,460","80.5%","±0.1","22,698,396","±5,281","77.6%","±0.1","2,454,789","±1,227","74.8%","±0.1","541,949","±501","84.2%","±0.1","6,962,091","±2,329","80.7%","±0.1","6,209,213","±1,750","80.8%","±0.1","1,476,838","±855","82.4%","±0.1","4,764,779","±1,536","81.0%","±0.1","460,637","±640","79.7%","±0.1","2,785,909","±1,382","85.1%","±0.1"
