"Label (Grouping)","United States!!Estimate","United States!!Margin of Error","United States!!Percent","United States!!Percent Margin of Error","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"            Guamanian or Chamorro","72,517","±3,302","0.0%","±0.1","556","±275","0.0%","±0.1","278","±170","0.0%","±0.1","1,597","±392","0.0%","±0.1","360","±263","0.0%","±0.1","24,381","±1,956","0.1%","±0.1","1,453","±485","0.0%","±0.1","276","±123","0.0%","±0.1","65","±65","0.0%","±0.1","13","±24","0.0%","±0.1","2,363","±561","0.0%","±0.1","1,315","±296","0.0%","±0.1","1,834","±439","0.1%","±0.1","664","±403","0.0%","±0.1","921","±249","0.0%","±0.1","153","±93","0.0%","±0.1","78","±58","0.0%","±0.1","401","±177","0.0%","±0.1","574","±218","0.0%","±0.1","377","±171","0.0%","±0.1","82","±54","0.0%","±0.1","1,094","±435","0.0%","±0.1","253","±106","0.0%","±0.1","358","±119","0.0%","±0.1","176","±80","0.0%","±0.1","146","±91","0.0%","±0.1","767","±300","0.0%","±0.1","153","±109","0.0%","±0.1","251","±119","0.0%","±0.1","3,640","±823","0.1%","±0.1","103","±112","0.0%","±0.1","448","±218","0.0%","±0.1","556","±218","0.0%","±0.1","1,660","±580","0.0%","±0.1","1,452","±432","0.0%","±0.1","42","±37","0.0%","±0.1","834","±337","0.0%","±0.1","932","±293","0.0%","±0.1","1,658","±480","0.0%","±0.1","400","±143","0.0%","±0.1","236","±156","0.0%","±0.1","516","±224","0.0%","±0.1","154","±121","0.0%","±0.1","749","±283","0.0%","±0.1","6,303","±806","0.0%","±0.1","471","±200","0.0%","±0.1","27","±25","0.0%","±0.1","1,589","±371","0.0%","±0.1","9,298","±964","0.1%","±0.1","93","±78","0.0%","±0.1","374","±138","0.0%","±0.1","43","±50","0.0%","±0.1","40","±53","0.0%","±0.1"
"            Samoan","102,733","±3,958","0.0%","±0.1","121","±94","0.0%","±0.1","4,706","±586","0.7%","±0.1","1,742","±494","0.0%","±0.1","184","±138","0.0%","±0.1","38,046","±2,528","0.1%","±0.1","799","±348","0.0%","±0.1","175","±107","0.0%","±0.1","72","±54","0.0%","±0.1","0","±95","0.0%","±0.1","1,122","±426","0.0%","±0.1","1,014","±338","0.0%","±0.1","17,902","±2,130","1.3%","±0.2","204","±87","0.0%","±0.1","390","±151","0.0%","±0.1","199","±128","0.0%","±0.1","67","±53","0.0%","±0.1","275","±168","0.0%","±0.1","466","±216","0.0%","±0.1","317","±238","0.0%","±0.1","17","±30","0.0%","±0.1","101","±75","0.0%","±0.1","240","±127","0.0%","±0.1","561","±245","0.0%","±0.1","545","±238","0.0%","±0.1","35","±35","0.0%","±0.1","1,443","±373","0.0%","±0.1","91","±59","0.0%","±0.1","110","±90","0.0%","±0.1","2,768","±873","0.1%","±0.1","25","±28","0.0%","±0.1","117","±62","0.0%","±0.1","81","±51","0.0%","±0.1","817","±529","0.0%","±0.1","537","±269","0.0%","±0.1","30","±42","0.0%","±0.1","38","±27","0.0%","±0.1","529","±281","0.0%","±0.1","958","±367","0.0%","±0.1","459","±209","0.0%","±0.1","0","±95","0.0%","±0.1","157","±83","0.0%","±0.1","0","±74","0.0%","±0.1","553","±284","0.0%","±0.1","2,069","±425","0.0%","±0.1","9,360","±1,120","0.3%","±0.1","13","±17","0.0%","±0.1","706","±250","0.0%","±0.1","12,478","±1,375","0.2%","±0.1","10","±18","0.0%","±0.1","67","±47","0.0%","±0.1","17","±20","0.0%","±0.1","0","±92","0.0%","±0.1"
"            Other Pacific Islander","168,122","±5,007","0.1%","±0.1","254","±151","0.0%","±0.1","941","±326","0.1%","±0.1","4,072","±855","0.1%","±0.1","3,985","±422","0.1%","±0.1","55,585","±2,736","0.2%","±0.1","1,857","±542","0.0%","±0.1","390","±178","0.0%","±0.1","69","±92","0.0%","±0.1","232","±97","0.0%","±0.1","4,651","±814","0.0%","±0.1","1,076","±263","0.0%","±0.1","32,339","±2,620","2.4%","±0.2","970","±461","0.1%","±0.1","787","±325","0.0%","±0.1","364","±193","0.0%","±0.1","764","±276","0.0%","±0.1","586","±212","0.0%","±0.1","533","±244","0.0%","±0.1","494","±273","0.0%","±0.1","69","±60","0.0%","±0.1","724","±306","0.0%","±0.1","684","±246","0.0%","±0.1","883","±330","0.0%","±0.1","680","±304","0.0%","±0.1","70","±53","0.0%","±0.1","2,763","±404","0.0%","±0.1","71","±48","0.0%","±0.1","553","±189","0.0%","±0.1","3,174","±781","0.1%","±0.1","101","±88","0.0%","±0.1","1,136","±365","0.0%","±0.1","119","±80","0.0%","±0.1","2,003","±364","0.0%","±0.1","1,473","±407","0.0%","±0.1","138","±93","0.0%","±0.1","373","±137","0.0%","±0.1","1,927","±336","0.1%","±0.1","7,259","±818","0.2%","±0.1","1,051","±297","0.0%","±0.1","90","±105","0.0%","±0.1","600","±250","0.0%","±0.1","4","±7","0.0%","±0.1","844","±423","0.0%","±0.1","6,114","±839","0.0%","±0.1","12,902","±1,461","0.5%","±0.1","86","±84","0.0%","±0.1","1,610","±410","0.0%","±0.1","10,048","±1,160","0.2%","±0.1","38","±48","0.0%","±0.1","526","±206","0.0%","±0.1","60","±40","0.0%","±0.1","23","±20","0.0%","±0.1"
"        Some other race","15,723,818","±82,860","5.1%","±0.1","49,759","±2,966","1.0%","±0.1","8,981","±954","1.3%","±0.1","460,186","±9,299","7.3%","±0.1","64,000","±2,966","2.2%","±0.1","5,142,478","±38,272","13.9%","±0.1","255,364","±6,551","5.1%","±0.1","188,390","±5,143","5.3%","±0.1","19,821","±1,646","2.2%","±0.2","20,095","±1,961","3.4%","±0.3","564,351","±9,834","3.0%","±0.1","330,408","±8,298","3.4%","±0.1","16,293","±1,301","1.2%","±0.1","31,121","±2,072","2.0%","±0.1","869,769","±11,917","6.8%","±0.1","148,087","±4,760","2.3%","±0.1","47,376","±2,271","1.6%","±0.1","76,328","±3,108","2.7%","±0.1","42,767","±2,081","1.0%","±0.1","51,051","±2,652","1.1%","±0.1","3,621","±550","0.3%","±0.1","183,883","±4,740","3.2%","±0.1","270,932","±6,332","4.2%","±0.1","130,312","±3,944","1.3%","±0.1","72,079","±3,247","1.4%","±0.1","22,642","±2,158","0.8%","±0.1","60,629","±2,727","1.0%","±0.1","5,548","±683","0.6%","±0.1","44,877","±2,581","2.5%","±0.1","166,215","±6,180","6.2%","±0.2","9,783","±1,246","0.7%","±0.1","547,546","±8,856","6.3%","±0.1","250,192","±4,829","12.3%","±0.2","1,588,617","±17,408","8.2%","±0.1","336,670","±6,879","3.6%","±0.1","3,629","±514","0.5%","±0.1","94,826","±3,284","0.8%","±0.1","96,773","±2,822","2.6%","±0.1","143,151","±5,232","3.8%","±0.1","250,639","±6,121","2.0%","±0.1","66,414","±2,149","6.3%","±0.2","73,405","±2,885","1.6%","±0.1","6,834","±765","0.8%","±0.1","89,351","±3,822","1.4%","±0.1","2,155,160","±19,171","8.7%","±0.1","88,966","±2,701","3.3%","±0.1","2,116","±428","0.3%","±0.1","194,281","±6,189","2.5%","±0.1","268,032","±7,573","4.0%","±0.1","4,215","±603","0.2%","±0.1","93,948","±3,384","1.7%","±0.1","11,907","±1,332","2.1%","±0.2","376,859","±7,006","10.1%","±0.2"
"    Two or more races","7,816,654","±76,565","2.5%","±0.1","65,673","±2,286","1.4%","±0.1","55,404","±1,875","7.9%","±0.3","172,310","±5,291","2.7%","±0.1","54,283","±2,008","1.9%","±0.1","1,459,887","±23,266","3.9%","±0.1","159,786","±3,298","3.2%","±0.1","82,104","±2,638","2.3%","±0.1","19,435","±1,352","2.2%","±0.2","11,359","±765","1.9%","±0.1","382,884","±8,207","2.0%","±0.1","160,652","±4,985","1.7%","±0.1","316,096","±5,644","23.5%","±0.4","37,948","±1,433","2.4%","±0.1","234,125","±5,205","1.8%","±0.1","131,771","±3,263","2.0%","±0.1","52,876","±1,908","1.7%","±0.1","85,765","±2,718","3.0%","±0.1","69,194","±2,801","1.6%","±0.1","65,516","±3,005","1.5%","±0.1","21,651","±927","1.6%","±0.1","139,300","±4,367","2.4%","±0.1","155,263","±4,359","2.4%","±0.1","223,540","±4,318","2.3%","±0.1","116,735","±3,628","2.2%","±0.1","31,426","±1,875","1.1%","±0.1","130,116","±3,157","2.2%","±0.1","22,936","±1,249","2.3%","±0.1","39,937","±1,738","2.2%","±0.1","96,094","±3,712","3.6%","±0.1","19,392","±955","1.5%","±0.1","192,130","±4,661","2.2%","±0.1","61,687","±2,904","3.0%","±0.1","441,667","±7,662","2.3%","±0.1","188,390","±3,998","2.0%","±0.1","10,965","±736","1.6%","±0.1","229,242","±4,595","2.0%","±0.1","277,969","±4,280","7.5%","±0.1","135,010","±2,468","3.6%","±0.1","215,515","±3,943","1.7%","±0.1","25,028","±1,653","2.4%","±0.2","72,080","±2,591","1.6%","±0.1","17,451","±1,094","2.2%","±0.1","101,088","±3,036","1.6%","±0.1","524,082","±9,965","2.1%","±0.1","60,337","±2,535","2.2%","±0.1","11,141","±606","1.8%","±0.1","198,171","±5,956","2.5%","±0.1","292,915","±4,655","4.4%","±0.1","32,083","±1,292","1.7%","±0.1","101,366","±2,659","1.8%","±0.1","14,879","±1,088","2.7%","±0.2","376,281","±6,841","10.1%","±0.2"
"        White and Black or African American","1,846,491","±21,330","0.6%","±0.1","18,565","±1,422","0.4%","±0.1","5,150","±663","0.7%","±0.1","31,433","±1,888","0.5%","±0.1","13,100","±1,110","0.5%","±0.1","183,036","±5,149","0.5%","±0.1","29,043","±1,465","0.6%","±0.1","26,756","±1,607","0.8%","±0.1","7,819","±889","0.9%","±0.1","2,719","±431","0.5%","±0.1","115,695","±4,061","0.6%","±0.1","53,279","±3,133","0.6%","±0.1","4,372","±625","0.3%","±0.1","4,871","±546","0.3%","±0.1","70,668","±2,985","0.6%","±0.1","49,912","±2,373","0.8%","±0.1","18,554","±1,252","0.6%","±0.1","23,901","±1,525","0.8%","±0.1","30,338","±1,862","0.7%","±0.1","20,867","±1,560","0.5%","±0.1","3,552","±401","0.3%","±0.1","44,089","±2,662","0.8%","±0.1","62,123","±3,049","1.0%","±0.1","74,625","±2,603","0.8%","±0.1","37,577","±1,656","0.7%","±0.1","10,524","±1,244","0.4%","±0.1","37,136","±2,255","0.6%","±0.1","2,114","±345","0.2%","±0.1","10,659","±906","0.6%","±0.1","17,983","±1,785","0.7%","±0.1","4,415","±464","0.3%","±0.1","58,540","±2,477","0.7%","±0.1","8,066","±857","0.4%","±0.1","123,173","±3,986","0.6%","±0.1","58,722","±2,175","0.6%","±0.1","2,105","±335","0.3%","±0.1","102,954","±3,581","0.9%","±0.1","25,927","±1,612","0.7%","±0.1","18,597","±1,209","0.5%","±0.1","89,168","±2,841","0.7%","±0.1","6,693","±898","0.6%","±0.1","27,830","±1,645","0.6%","±0.1","2,794","±409","0.3%","±0.1","31,996","±1,878","0.5%","±0.1","106,745","±3,346","0.4%","±0.1","9,248","±889","0.3%","±0.1","2,622","±324","0.4%","±0.1","59,138","±2,868","0.7%","±0.1","52,810","±2,166","0.8%","±0.1","11,160","±758","0.6%","±0.1","31,555","±1,377","0.6%","±0.1","1,773","±368","0.3%","±0.1","345,191","±6,842","9.2%","±0.2"
"        White and American Indian and Alaska Native","1,685,124","±9,805","0.5%","±0.1","23,545","±991","0.5%","±0.1","31,047","±1,589","4.4%","±0.2","36,843","±1,850","0.6%","±0.1","25,801","±1,012","0.9%","±0.1","232,847","±4,251","0.6%","±0.1","42,865","±1,550","0.9%","±0.1","10,873","±614","0.3%","±0.1","2,853","±366","0.3%","±0.1","780","±174","0.1%","±0.1","63,659","±1,998","0.3%","±0.1","26,418","±1,474","0.3%","±0.1","9,260","±501","0.7%","±0.1","15,491","±873","1.0%","±0.1","32,657","±1,201","0.3%","±0.1","32,560","±1,223","0.5%","±0.1","14,077","±910","0.5%","±0.1","28,630","±969","1.0%","±0.1","16,743","±1,016","0.4%","±0.1","17,456","±1,052","0.4%","±0.1","11,571","±636","0.9%","±0.1","16,487","±896","0.3%","±0.1","19,084","±900","0.3%","±0.1","56,087","±1,269","0.6%","±0.1","28,745","±1,193","0.5%","±0.1","9,947","±1,025","0.3%","±0.1","46,961","±1,672","0.8%","±0.1","13,573","±948","1.4%","±0.1","9,621","±661","0.5%","±0.1","14,926","±1,312","0.6%","±0.1","6,342","±278","0.5%","±0.1","19,545","±1,589","0.2%","±0.1","18,050","±1,354","0.9%","±0.1","47,205","±1,821","0.2%","±0.1","37,559","±1,409","0.4%","±0.1","5,290","±501","0.8%","±0.1","47,429","±1,228","0.4%","±0.1","197,326","±3,343","5.3%","±0.1","49,036","±1,814","1.3%","±0.1","29,966","±946","0.2%","±0.1","3,756","±650","0.4%","±0.1","15,841","±927","0.3%","±0.1","9,503","±757","1.2%","±0.1","32,727","±1,098","0.5%","±0.1","112,801","±3,480","0.5%","±0.1","12,590","±1,208","0.5%","±0.1","5,047","±277","0.8%","±0.1","25,022","±1,138","0.3%","±0.1","71,780","±1,885","1.1%","±0.1","13,801","±752","0.7%","±0.1","25,429","±1,085","0.4%","±0.1","7,672","±723","1.4%","±0.1","1,118","±285","0.0%","±0.1"
"        White and Asian","1,424,664","±22,379","0.5%","±0.1","7,322","±781","0.2%","±0.1","6,828","±692","1.0%","±0.1","32,019","±1,908","0.5%","±0.1","4,478","±570","0.2%","±0.1","383,401","±9,040","1.0%","±0.1","31,899","±1,195","0.6%","±0.1","11,980","±909","0.3%","±0.1","2,650","±427","0.3%","±0.1","2,911","±403","0.5%","±0.1","61,893","±2,855","0.3%","±0.1","25,122","±1,681","0.3%","±0.1","69,124","±2,334","5.1%","±0.2","7,575","±799","0.5%","±0.1","47,765","±1,958","0.4%","±0.1","16,055","±1,112","0.2%","±0.1","7,143","±645","0.2%","±0.1","10,177","±846","0.4%","±0.1","7,689","±792","0.2%","±0.1","7,728","±787","0.2%","±0.1","3,201","±435","0.2%","±0.1","28,415","±1,397","0.5%","±0.1","28,018","±1,541","0.4%","±0.1","30,054","±1,438","0.3%","±0.1","23,661","±1,361","0.4%","±0.1","2,946","±435","0.1%","±0.1","18,797","±1,226","0.3%","±0.1","3,289","±453","0.3%","±0.1","5,942","±637","0.3%","±0.1","22,494","±1,614","0.8%","±0.1","4,527","±662","0.3%","±0.1","35,056","±1,718","0.4%","±0.1","6,628","±726","0.3%","±0.1","69,231","±2,509","0.4%","±0.1","25,614","±1,444","0.3%","±0.1","1,758","±326","0.3%","±0.1","27,710","±1,393","0.2%","±0.1","12,094","±994","0.3%","±0.1","30,953","±1,560","0.8%","±0.1","30,559","±1,640","0.2%","±0.1","3,326","±483","0.3%","±0.1","9,941","±865","0.2%","±0.1","1,335","±316","0.2%","±0.1","12,580","±1,149","0.2%","±0.1","77,796","±3,098","0.3%","±0.1","15,015","±1,060","0.6%","±0.1","2,021","±310","0.3%","±0.1","49,405","±2,648","0.6%","±0.1","78,001","±2,349","1.2%","±0.1","2,622","±347","0.1%","±0.1","16,430","±1,165","0.3%","±0.1","1,486","±272","0.3%","±0.1","1,008","±228","0.0%","±0.1"
"        Black or African American and American Indian and Alaska Native","285,182","±5,386","0.1%","±0.1","4,564","±760","0.1%","±0.1","2,250","±610","0.3%","±0.1","5,000","±767","0.1%","±0.1","1,705","±396","0.1%","±0.1","37,621","±2,142","0.1%","±0.1","3,176","±563","0.1%","±0.1","4,678","±820","0.1%","±0.1","1,487","±396","0.2%","±0.1","1,069","±305","0.2%","±0.1","11,335","±1,110","0.1%","±0.1","8,324","±1,042","0.1%","±0.1","1,001","±292","0.1%","±0.1","288","±153","0.0%","±0.1","7,529","±1,017","0.1%","±0.1","3,794","±682","0.1%","±0.1","1,345","±353","0.0%","±0.1","5,197","±947","0.2%","±0.1","1,476","±321","0.0%","±0.1","3,928","±959","0.1%","±0.1","339","±117","0.0%","±0.1","11,284","±1,476","0.2%","±0.1","4,405","±612","0.1%","±0.1","13,024","±1,366","0.1%","±0.1","4,427","±754","0.1%","±0.1","1,973","±549","0.1%","±0.1","5,506","±825","0.1%","±0.1","223","±93","0.0%","±0.1","3,365","±780","0.2%","±0.1","2,544","±457","0.1%","±0.1","312","±115","0.0%","±0.1","8,434","±887","0.1%","±0.1","1,718","±388","0.1%","±0.1","19,801","±1,459","0.1%","±0.1","16,105","±1,747","0.2%","±0.1","239","±138","0.0%","±0.1","8,280","±837","0.1%","±0.1","14,295","±1,073","0.4%","±0.1","1,707","±521","0.0%","±0.1","10,994","±1,222","0.1%","±0.1","2,178","±549","0.2%","±0.1","4,392","±912","0.1%","±0.1","503","±174","0.1%","±0.1","3,725","±667","0.1%","±0.1","17,825","±1,623","0.1%","±0.1","763","±316","0.0%","±0.1","118","±61","0.0%","±0.1","9,905","±1,065","0.1%","±0.1","5,866","±837","0.1%","±0.1","1,024","±363","0.1%","±0.1","4,037","±802","0.1%","±0.1","104","±48","0.0%","±0.1","1,006","±350","0.0%","±0.1"
"    Race alone or in combination with one or more other races","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Total population","306,603,772","*****","306,603,772","(X)","4,747,424","*****","4,747,424","(X)","700,703","*****","700,703","(X)","6,337,373","*****","6,337,373","(X)","2,895,928","*****","2,895,928","(X)","36,969,200","*****","36,969,200","(X)","4,966,061","*****","4,966,061","(X)","3,558,172","*****","3,558,172","(X)","890,856","*****","890,856","(X)","593,955","*****","593,955","(X)","18,688,787","*****","18,688,787","(X)","9,600,612","*****","9,600,612","(X)","1,346,554","*****","1,346,554","(X)","1,549,987","*****","1,549,987","(X)","12,790,182","*****","12,790,182","(X)","6,454,254","*****","6,454,254","(X)","3,032,266","*****","3,032,266","(X)","2,830,985","*****","2,830,985","(X)","4,316,040","*****","4,316,040","(X)","4,484,596","*****","4,484,596","(X)","1,328,543","*****","1,328,543","(X)","5,736,545","*****","5,736,545","(X)","6,512,227","*****","6,512,227","(X)","9,920,621","*****","9,920,621","(X)","5,278,190","*****","5,278,190","(X)","2,956,700","*****","2,956,700","(X)","5,955,802","*****","5,955,802","(X)","982,854","*****","982,854","(X)","1,813,061","*****","1,813,061","(X)","2,673,396","*****","2,673,396","(X)","1,315,911","*****","1,315,911","(X)","8,753,064","*****","8,753,064","(X)","2,037,136","*****","2,037,136","(X)","19,302,448","*****","19,302,448","(X)","9,418,736","*****","9,418,736","(X)","666,783","*****","666,783","(X)","11,525,536","*****","11,525,536","(X)","3,714,520","*****","3,714,520","(X)","3,801,991","*****","3,801,991","(X)","12,660,739","*****","12,660,739","(X)","1,053,959","*****","1,053,959","(X)","4,575,864","*****","4,575,864","(X)","807,697","*****","807,697","(X)","6,297,991","*****","6,297,991","(X)","24,774,187","*****","24,774,187","(X)","2,715,379","*****","2,715,379","(X)","624,958","*****","624,958","(X)","7,926,192","*****","7,926,192","(X)","6,652,845","*****","6,652,845","(X)","1,846,372","*****","1,846,372","(X)","5,664,893","*****","5,664,893","(X)","554,697","*****","554,697","(X)","3,742,586","*****","3,742,586","(X)"
"    White","233,837,264","±96,882","76.3%","±0.1","3,363,923","±3,411","70.9%","±0.1","521,576","±2,127","74.4%","±0.3","5,136,546","±10,784","81.1%","±0.2","2,321,330","±3,491","80.2%","±0.1","24,075,407","±42,361","65.1%","±0.1","4,311,246","±6,814","86.8%","±0.1","2,863,778","±5,245","80.5%","±0.1","646,826","±1,945","72.6%","±0.2","239,379","±2,100","40.3%","±0.4","14,592,164","±11,419","78.1%","±0.1","5,982,409","±9,370","62.3%","±0.1","567,787","±5,224","42.2%","±0.4","1,467,576","±2,235","94.7%","±0.1","9,418,181","±12,637","73.6%","±0.1","5,603,295","±5,519","86.8%","±0.1","2,831,812","±3,064","93.4%","±0.1","2,489,185","±3,639","87.9%","±0.1","3,872,765","±3,114","89.7%","±0.1","2,895,512","±3,601","64.6%","±0.1","1,288,414","±977","97.0%","±0.1","3,508,753","±5,954","61.2%","±0.1","5,430,074","±6,324","83.4%","±0.1","8,066,065","±5,414","81.3%","±0.1","4,663,179","±4,658","88.3%","±0.1","1,795,444","±2,826","60.7%","±0.1","5,075,076","±4,095","85.2%","±0.1","903,925","±1,501","92.0%","±0.2","1,634,555","±2,795","90.2%","±0.2","2,038,924","±6,568","76.3%","±0.2","1,259,539","±1,591","95.7%","±0.1","6,247,934","±9,171","71.4%","±0.1","1,521,082","±5,206","74.7%","±0.3","13,101,179","±16,262","67.9%","±0.1","6,717,293","±7,538","71.3%","±0.1","612,819","±834","91.9%","±0.1","9,801,244","±5,190","85.0%","±0.1","2,999,487","±4,959","80.8%","±0.1","3,370,979","±5,704","88.7%","±0.2","10,657,413","±7,119","84.2%","±0.1","882,780","±2,552","83.8%","±0.2","3,137,730","±3,364","68.6%","±0.1","712,940","±1,169","88.3%","±0.1","5,042,210","±4,648","80.1%","±0.1","18,545,724","±19,311","74.9%","±0.1","2,481,444","±3,399","91.4%","±0.1","607,498","±692","97.2%","±0.1","5,694,388","±8,380","71.8%","±0.1","5,517,814","±8,055","82.9%","±0.1","1,766,786","±1,230","95.7%","±0.1","5,032,908","±4,052","88.8%","±0.1","520,967","±1,529","93.9%","±0.3","3,065,079","±8,632","81.9%","±0.2"
