"Label (Grouping)","United States!!Estimate","United States!!Margin of Error","United States!!Percent","United States!!Percent Margin of Error","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"    35 to 44 years","40,723,040","±7,140","13.0%","±0.1","610,792","±1,044","12.7%","±0.1","92,321","±436","12.7%","±0.1","829,680","±576","12.6%","±0.1","367,155","±1,006","12.5%","±0.1","5,175,688","±1,094","13.6%","±0.1","710,650","±879","13.7%","±0.1","459,130","±362","12.8%","±0.1","112,435","±197","12.3%","±0.1","87,033","±126","13.7%","±0.1","2,419,436","±1,395","12.5%","±0.1","1,386,647","±1,506","14.0%","±0.1","175,308","±253","12.6%","±0.1","195,275","±745","12.2%","±0.1","1,699,140","±968","13.2%","±0.1","830,943","±1,153","12.7%","±0.1","363,234","±843","11.8%","±0.1","345,769","±883","12.0%","±0.1","568,453","±1,037","13.0%","±0.1","566,690","±1,245","12.3%","±0.1","162,191","±426","12.2%","±0.1","778,690","±686","13.2%","±0.1","857,249","±462","12.9%","±0.1","1,225,372","±920","12.4%","±0.1","671,371","±942","12.5%","±0.1","373,041","±1,095","12.5%","±0.1","735,511","±1,128","12.2%","±0.1","113,403","±536","11.3%","±0.1","222,471","±520","12.0%","±0.1","381,043","±496","13.8%","±0.1","167,647","±444","12.7%","±0.1","1,200,296","±387","13.5%","±0.1","246,450","±831","11.8%","±0.1","2,550,605","±1,063","13.0%","±0.1","1,316,548","±1,365","13.5%","±0.1","77,987","±508","11.1%","±0.1","1,436,606","±1,156","12.4%","±0.1","466,958","±753","12.2%","±0.1","507,772","±737","13.0%","±0.1","1,557,718","±993","12.2%","±0.1","130,616","±437","12.4%","±0.1","596,261","±803","12.6%","±0.1","94,677","±488","11.3%","±0.1","847,371","±1,254","13.1%","±0.1","3,556,741","±1,793","13.6%","±0.1","360,589","±535","12.6%","±0.1","74,775","±314","11.9%","±0.1","1,098,730","±1,545","13.4%","±0.1","912,504","±699","13.2%","±0.1","233,375","±714","12.6%","±0.1","703,763","±842","12.3%","±0.1","68,930","±599","12.0%","±0.1","466,706","±120","12.8%","±0.1"
"    45 to 54 years","44,248,186","±7,523","14.1%","±0.1","675,347","±959","14.0%","±0.1","103,682","±432","14.2%","±0.1","840,781","±502","12.8%","±0.1","395,446","±905","13.4%","±0.1","5,248,476","±912","13.8%","±0.1","724,166","±776","13.9%","±0.1","563,772","±358","15.7%","±0.1","131,856","±183","14.4%","±0.1","76,294","±68","12.0%","±0.1","2,746,426","±1,256","14.2%","±0.1","1,396,285","±1,414","14.1%","±0.1","185,369","±216","13.3%","±0.1","203,261","±658","12.7%","±0.1","1,823,332","±886","14.2%","±0.1","918,682","±1,073","14.0%","±0.1","422,481","±744","13.7%","±0.1","386,309","±713","13.4%","±0.1","626,850","±979","14.3%","±0.1","633,627","±980","13.8%","±0.1","209,433","±334","15.8%","±0.1","893,639","±524","15.2%","±0.1","1,003,088","±349","15.1%","±0.1","1,452,255","±882","14.7%","±0.1","785,286","±777","14.6%","±0.1","402,804","±988","13.5%","±0.1","854,632","±1,044","14.2%","±0.1","139,916","±504","13.9%","±0.1","248,909","±482","13.4%","±0.1","379,300","±523","13.7%","±0.1","218,547","±393","16.5%","±0.1","1,363,844","±418","15.4%","±0.1","277,343","±657","13.3%","±0.1","2,842,956","±919","14.5%","±0.1","1,366,778","±1,268","14.0%","±0.1","93,055","±417","13.2%","±0.1","1,670,106","±925","14.4%","±0.1","506,554","±652","13.3%","±0.1","524,079","±859","13.4%","±0.1","1,875,240","±838","14.7%","±0.1","157,253","±346","14.9%","±0.1","653,274","±666","13.8%","±0.1","111,942","±434","13.4%","±0.1","909,110","±1,249","14.1%","±0.1","3,451,540","±1,627","13.2%","±0.1","306,341","±564","10.7%","±0.1","96,695","±294","15.4%","±0.1","1,198,183","±1,540","14.6%","±0.1","964,381","±672","14.0%","±0.1","263,350","±663","14.2%","±0.1","847,881","±653","14.8%","±0.1","78,030","±507","13.6%","±0.1","476,691","±123","13.1%","±0.1"
"    55 to 59 years","20,623,001","±19,179","6.6%","±0.1","322,017","±2,391","6.7%","±0.1","51,300","±1,034","7.0%","±0.1","394,463","±3,919","6.0%","±0.1","189,742","±2,076","6.4%","±0.1","2,327,383","±7,271","6.1%","±0.1","344,010","±2,769","6.6%","±0.1","253,952","±2,390","7.1%","±0.1","62,616","±1,115","6.8%","±0.1","35,314","±761","5.6%","±0.1","1,283,859","±5,613","6.6%","±0.1","604,836","±4,436","6.1%","±0.1","92,479","±1,446","6.6%","±0.1","99,448","±1,782","6.2%","±0.1","845,726","±3,980","6.6%","±0.1","438,937","±2,710","6.7%","±0.1","208,213","±1,780","6.8%","±0.1","189,148","±2,014","6.6%","±0.1","300,567","±2,371","6.9%","±0.1","307,155","±2,664","6.7%","±0.1","105,221","±1,521","7.9%","±0.1","396,076","±3,007","6.7%","±0.1","457,473","±3,040","6.9%","±0.1","710,287","±3,481","7.2%","±0.1","369,836","±2,501","6.9%","±0.1","193,994","±2,079","6.5%","±0.1","407,409","±2,816","6.8%","±0.1","78,796","±1,245","7.8%","±0.1","121,573","±1,493","6.6%","±0.1","172,638","±2,035","6.3%","±0.1","101,291","±1,298","7.7%","±0.1","600,378","±3,806","6.8%","±0.1","138,554","±1,951","6.7%","±0.1","1,295,857","±5,047","6.6%","±0.1","637,035","±3,845","6.5%","±0.1","47,990","±876","6.8%","±0.1","820,231","±3,483","7.1%","±0.1","247,977","±2,163","6.5%","±0.1","273,210","±2,803","7.0%","±0.1","917,609","±5,050","7.2%","±0.1","74,219","±1,128","7.0%","±0.1","314,515","±2,797","6.7%","±0.1","56,790","±1,191","6.8%","±0.1","431,703","±3,006","6.7%","±0.1","1,519,812","±6,871","5.8%","±0.1","142,506","±1,749","5.0%","±0.1","50,453","±882","8.1%","±0.1","534,513","±3,322","6.5%","±0.1","466,693","±3,264","6.8%","±0.1","140,326","±1,768","7.6%","±0.1","404,117","±2,288","7.1%","±0.1","42,754","±1,013","7.4%","±0.2","219,483","±2,276","6.0%","±0.1"
"    60 to 64 years","17,973,759","±19,066","5.7%","±0.1","292,003","±2,359","6.1%","±0.1","39,721","±1,068","5.5%","±0.1","370,619","±3,942","5.6%","±0.1","173,470","±2,076","5.9%","±0.1","1,983,216","±7,204","5.2%","±0.1","295,848","±2,900","5.7%","±0.1","214,499","±2,415","6.0%","±0.1","55,589","±1,126","6.1%","±0.1","32,123","±745","5.1%","±0.1","1,185,073","±5,781","6.1%","±0.1","529,246","±4,288","5.3%","±0.1","86,553","±1,430","6.2%","±0.1","92,104","±1,794","5.8%","±0.1","714,755","±3,856","5.6%","±0.1","374,490","±2,815","5.7%","±0.1","185,706","±1,752","6.0%","±0.1","161,447","±1,976","5.6%","±0.1","263,250","±2,312","6.0%","±0.1","260,558","±2,563","5.7%","±0.1","95,955","±1,548","7.2%","±0.1","339,870","±3,046","5.8%","±0.1","392,402","±3,015","5.9%","±0.1","611,323","±3,529","6.2%","±0.1","307,231","±2,503","5.7%","±0.1","169,365","±2,103","5.7%","±0.1","356,266","±2,858","5.9%","±0.1","68,001","±1,191","6.8%","±0.1","104,776","±1,491","5.6%","±0.1","158,776","±1,993","5.7%","±0.1","88,343","±1,365","6.7%","±0.1","505,848","±3,801","5.7%","±0.1","127,885","±1,935","6.1%","±0.1","1,123,417","±5,088","5.7%","±0.1","562,351","±4,072","5.8%","±0.1","39,869","±857","5.7%","±0.1","709,192","±3,347","6.1%","±0.1","213,072","±2,173","5.6%","±0.1","257,673","±2,819","6.6%","±0.1","792,712","±4,992","6.2%","±0.1","63,224","±1,119","6.0%","±0.1","296,839","±2,843","6.3%","±0.1","49,347","±1,201","5.9%","±0.1","389,854","±3,107","6.0%","±0.1","1,282,131","±6,917","4.9%","±0.1","118,856","±1,675","4.2%","±0.1","43,804","±866","7.0%","±0.1","470,774","±3,366","5.8%","±0.1","415,188","±3,282","6.0%","±0.1","130,371","±1,659","7.0%","±0.1","343,237","±2,275","6.0%","±0.1","35,537","±1,043","6.2%","±0.2","218,377","±2,277","6.0%","±0.1"
"    65 to 74 years","23,993,984","±4,334","7.6%","±0.1","401,417","±627","8.3%","±0.1","40,949","±258","5.6%","±0.1","559,095","±386","8.5%","±0.1","251,769","±506","8.5%","±0.1","2,553,063","±663","6.7%","±0.1","359,148","±504","6.9%","±0.1","280,541","±368","7.8%","±0.1","81,415","±158","8.9%","±0.1","39,650","±75","6.3%","±0.1","1,896,734","±880","9.8%","±0.1","686,153","±892","6.9%","±0.1","113,698","±132","8.2%","±0.1","124,095","±408","7.8%","±0.1","924,083","±545","7.2%","±0.1","492,028","±670","7.5%","±0.1","240,304","±421","7.8%","±0.1","207,466","±532","7.2%","±0.1","354,219","±586","8.1%","±0.1","340,124","±527","7.4%","±0.1","125,797","±243","9.5%","±0.1","431,518","±361","7.3%","±0.1","509,204","±373","7.6%","±0.1","795,071","±476","8.0%","±0.1","392,161","±390","7.3%","±0.1","231,320","±571","7.8%","±0.1","486,203","±595","8.1%","±0.1","89,502","±240","8.9%","±0.1","133,009","±332","7.2%","±0.1","223,343","±350","8.1%","±0.1","109,886","±245","8.3%","±0.1","669,942","±295","7.5%","±0.1","170,263","±379","8.2%","±0.1","1,479,233","±563","7.5%","±0.1","780,502","±940","8.0%","±0.1","50,171","±168","7.1%","±0.1","923,149","±714","8.0%","±0.1","301,305","±400","7.9%","±0.1","331,306","±470","8.5%","±0.1","1,061,842","±595","8.3%","±0.1","81,642","±242","7.8%","±0.1","416,941","±549","8.8%","±0.1","62,692","±264","7.5%","±0.1","535,098","±670","8.3%","±0.1","1,649,502","±985","6.3%","±0.1","154,578","±322","5.4%","±0.1","55,892","±175","8.9%","±0.1","614,708","±802","7.5%","±0.1","523,311","±448","7.6%","±0.1","175,725","±432","9.5%","±0.1","439,787","±442","7.7%","±0.1","43,430","±294","7.5%","±0.1","334,971","*****","9.2%","*****"
"    75 to 84 years","13,364,813","±14,081","4.3%","±0.1","217,634","±1,586","4.5%","±0.1","16,077","±434","2.2%","±0.1","301,840","±1,934","4.6%","±0.1","137,722","±1,235","4.7%","±0.1","1,417,512","±4,599","3.7%","±0.1","179,860","±1,520","3.5%","±0.1","162,971","±1,295","4.5%","±0.1","42,367","±664","4.6%","±0.1","21,744","±504","3.4%","±0.1","1,139,305","±4,905","5.9%","±0.1","331,371","±2,090","3.3%","±0.1","62,888","±810","4.5%","±0.1","63,653","±926","4.0%","±0.1","527,254","±2,444","4.1%","±0.1","276,158","±1,644","4.2%","±0.1","153,423","±1,297","5.0%","±0.1","126,343","±918","4.4%","±0.1","186,171","±1,500","4.2%","±0.1","183,669","±1,459","4.0%","±0.1","70,945","±876","5.3%","±0.1","228,287","±1,649","3.9%","±0.1","298,938","±2,141","4.5%","±0.1","447,599","±2,220","4.5%","±0.1","229,222","±1,536","4.3%","±0.1","125,703","±1,250","4.2%","±0.1","276,847","±1,559","4.6%","±0.1","48,010","±684","4.8%","±0.1","85,000","±1,093","4.6%","±0.1","103,830","±1,389","3.8%","±0.1","58,656","±659","4.4%","±0.1","390,293","±2,105","4.4%","±0.1","91,142","±1,064","4.4%","±0.1","865,115","±3,639","4.4%","±0.1","408,220","±2,590","4.2%","±0.1","33,726","±682","4.8%","±0.1","539,324","±2,363","4.7%","±0.1","168,209","±1,197","4.4%","±0.1","169,999","±1,645","4.4%","±0.1","661,263","±2,469","5.2%","±0.1","48,988","±874","4.7%","±0.1","203,419","±1,516","4.3%","±0.1","39,912","±709","4.8%","±0.1","279,985","±1,515","4.3%","±0.1","870,036","±3,136","3.3%","±0.1","84,816","±947","3.0%","±0.1","29,707","±572","4.7%","±0.1","314,997","±2,267","3.8%","±0.1","262,529","±1,792","3.8%","±0.1","98,022","±962","5.3%","±0.1","261,421","±1,656","4.6%","±0.1","22,691","±579","3.9%","±0.1","178,296","±1,478","4.9%","±0.1"
"    85 years and over","5,819,164","±13,851","1.9%","±0.1","80,210","±1,584","1.7%","±0.1","5,215","±413","0.7%","±0.1","113,552","±1,951","1.7%","±0.1","52,684","±1,126","1.8%","±0.1","647,332","±4,652","1.7%","±0.1","75,337","±1,508","1.4%","±0.1","87,567","±1,352","2.4%","±0.1","17,300","±678","1.9%","±0.1","10,329","±499","1.6%","±0.1","482,521","±4,955","2.5%","±0.1","120,712","±1,871","1.2%","±0.1","35,070","±798","2.5%","±0.1","25,653","±843","1.6%","±0.1","244,946","±2,470","1.9%","±0.1","120,602","±1,727","1.8%","±0.1","76,251","±1,287","2.5%","±0.1","61,250","±951","2.1%","±0.1","74,106","±1,408","1.7%","±0.1","70,014","±1,356","1.5%","±0.1","29,730","±859","2.2%","±0.1","104,252","±1,538","1.8%","±0.1","150,458","±2,181","2.3%","±0.1","199,410","±2,237","2.0%","±0.1","108,999","±1,566","2.0%","±0.1","46,145","±1,177","1.5%","±0.1","119,502","±1,485","2.0%","±0.1","20,672","±667","2.1%","±0.1","39,654","±1,050","2.1%","±0.1","35,010","±1,326","1.3%","±0.1","25,342","±699","1.9%","±0.1","189,029","±2,040","2.1%","±0.1","33,862","±1,054","1.6%","±0.1","410,824","±3,580","2.1%","±0.1","157,370","±2,576","1.6%","±0.1","17,005","±690","2.4%","±0.1","242,126","±2,447","2.1%","±0.1","64,554","±1,127","1.7%","±0.1","80,968","±1,610","2.1%","±0.1","318,453","±2,391","2.5%","±0.1","28,042","±870","2.7%","±0.1","75,091","±1,491","1.6%","±0.1","19,740","±720","2.4%","±0.1","103,135","±1,508","1.6%","±0.1","330,219","±3,025","1.3%","±0.1","32,277","±926","1.1%","±0.1","12,879","±597","2.1%","±0.1","131,343","±2,147","1.6%","±0.1","122,651","±1,771","1.8%","±0.1","37,878","±874","2.0%","±0.1","122,791","±1,586","2.1%","±0.1","9,102","±557","1.6%","±0.1","68,863","±1,477","1.9%","±0.1"
"    Median age (years)","37.4","±0.1","(X)","(X)","38.2","±0.1","(X)","(X)","33.4","±0.2","(X)","(X)","36.5","±0.1","(X)","(X)","37.6","±0.1","(X)","(X)","35.6","±0.1","(X)","(X)","36.2","±0.1","(X)","(X)","40.3","±0.1","(X)","(X)","39.1","±0.1","(X)","(X)","33.7","±0.2","(X)","(X)","41.2","±0.1","(X)","(X)","35.8","±0.1","(X)","(X)","38.2","±0.1","(X)","(X)","35.2","±0.1","(X)","(X)","37.0","±0.1","(X)","(X)","37.2","±0.1","(X)","(X)","38.0","±0.2","(X)","(X)","36.0","±0.1","(X)","(X)","38.3","±0.1","(X)","(X)","36.0","±0.1","(X)","(X)","43.5","±0.1","(X)","(X)","38.1","±0.1","(X)","(X)","39.3","±0.1","(X)","(X)","39.3","±0.1","(X)","(X)","37.6","±0.1","(X)","(X)","36.3","±0.1","(X)","(X)","38.1","±0.1","(X)","(X)","39.8","±0.1","(X)","(X)","36.2","±0.1","(X)","(X)","36.9","±0.1","(X)","(X)","41.8","±0.2","(X)","(X)","39.3","±0.2","(X)","(X)","36.8","±0.2","(X)","(X)","38.1","±0.1","(X)","(X)","37.8","±0.1","(X)","(X)","35.9","±0.2","(X)","(X)","39.1","±0.1","(X)","(X)","36.2","±0.1","(X)","(X)","38.9","±0.2","(X)","(X)","40.4","±0.1","(X)","(X)","39.7","±0.2","(X)","(X)","38.3","±0.2","(X)","(X)","36.8","±0.1","(X)","(X)","38.3","±0.1","(X)","(X)","33.9","±0.1","(X)","(X)","29.9","±0.1","(X)","(X)","42.2","±0.2","(X)","(X)","37.6","±0.2","(X)","(X)","37.4","±0.1","(X)","(X)","41.6","±0.1","(X)","(X)","38.8","±0.1","(X)","(X)","36.8","±0.2","(X)","(X)","38.1","±0.1","(X)","(X)"
"    18 years and over","240,329,426","±6,833","76.5%","±0.1","3,699,760","±405","76.8%","±0.1","540,210","±123","74.2%","±0.1","4,941,024","±336","75.3%","±0.1","2,237,479","±434","75.9%","±0.1","28,854,632","±394","75.8%","±0.1","3,962,883","±447","76.2%","±0.1","2,796,968","±190","77.9%","±0.1","712,544","±77","77.7%","±0.1","525,747","±28","83.0%","±0.1","15,340,815","±482","79.2%","±0.1","7,419,088","±905","74.9%","±0.1","1,086,115","±56","78.0%","±0.1","1,170,916","±332","73.2%","±0.1","9,813,781","±523","76.3%","±0.1","4,950,389","±688","75.7%","±0.1","2,352,724","±540","76.4%","±0.1","2,157,975","±321","74.9%","±0.1","3,364,922","±594","76.8%","±0.1","3,485,438","±501","75.8%","±0.1","1,063,157","±133","80.0%","±0.1","4,538,800","±288","77.1%","±0.1","5,254,679","±198","78.9%","±0.1","7,614,747","±568","77.0%","±0.1","4,103,639","±218","76.2%","±0.1","2,241,046","±601","75.1%","±0.1","4,621,582","±593","76.7%","±0.1","782,701","±299","77.8%","±0.1","1,392,964","±317","75.1%","±0.1","2,100,484","±308","76.1%","±0.1","1,045,343","±246","79.1%","±0.1","6,838,290","±356","77.1%","±0.1","1,569,208","±453","75.4%","±0.1","15,322,098","±405","78.2%","±0.1","7,466,181","±624","76.6%","±0.1","546,624","±288","77.5%","±0.1","8,886,719","±599","76.9%","±0.1","2,877,526","±323","75.4%","±0.1","3,040,254","±203","77.9%","±0.1","10,018,509","±380","78.5%","±0.1","835,826","±132","79.4%","±0.1","3,647,245","±357","77.2%","±0.1","628,698","±282","75.3%","±0.1","4,958,891","±787","76.9%","±0.1","19,101,945","±949","73.2%","±0.1","1,969,166","±329","68.9%","±0.1","501,347","±116","80.0%","±0.1","6,322,847","±690","77.2%","±0.1","5,308,928","±206","77.0%","±0.1","1,470,154","±455","79.3%","±0.1","4,408,031","±366","77.0%","±0.1","438,387","±331","76.2%","±0.1","2,802,675","*****","77.0%","*****"
"    21 years and over","226,673,453","±25,316","72.2%","±0.1","3,491,373","±2,581","72.5%","±0.1","508,106","±880","69.8%","±0.1","4,654,804","±2,453","70.9%","±0.1","2,110,238","±1,689","71.6%","±0.1","27,145,028","±6,479","71.3%","±0.1","3,748,125","±2,225","72.1%","±0.1","2,637,433","±1,471","73.4%","±0.1","671,241","±776","73.2%","±0.1","489,903","±978","77.3%","±0.2","14,574,951","±4,954","75.3%","±0.1","6,968,709","±4,152","70.3%","±0.1","1,033,504","±1,040","74.2%","±0.1","1,102,711","±1,222","68.9%","±0.1","9,269,880","±3,470","72.0%","±0.1","4,656,129","±2,827","71.2%","±0.1","2,211,400","±1,832","71.8%","±0.1","2,029,701","±1,492","70.4%","±0.1","3,182,154","±1,861","72.6%","±0.1","3,287,060","±2,526","71.4%","±0.1","1,010,019","±792","76.0%","±0.1","4,294,021","±2,364","72.9%","±0.1","4,936,946","±2,328","74.2%","±0.1","7,168,413","±3,265","72.5%","±0.1","3,883,448","±1,801","72.1%","±0.1","2,101,552","±1,922","70.4%","±0.1","4,360,228","±2,747","72.3%","±0.1","739,578","±1,101","73.5%","±0.1","1,311,441","±1,276","70.7%","±0.1","1,996,546","±1,661","72.3%","±0.1","985,291","±1,108","74.6%","±0.1","6,495,456","±2,253","73.2%","±0.1","1,477,710","±1,704","71.0%","±0.1","14,459,105","±3,750","73.8%","±0.1","7,035,996","±3,522","72.2%","±0.1","510,760","±877","72.5%","±0.1","8,393,954","±2,985","72.6%","±0.1","2,711,534","±1,904","71.0%","±0.1","2,884,620","±1,811","74.0%","±0.1","9,444,470","±3,646","74.0%","±0.1","779,792","±899","74.0%","±0.1","3,432,375","±2,138","72.6%","±0.1","591,642","±821","70.9%","±0.1","4,690,100","±2,668","72.7%","±0.1","17,938,130","±5,062","68.7%","±0.1","1,837,154","±1,596","64.3%","±0.1","469,481","±668","75.0%","±0.1","5,963,712","±2,983","72.9%","±0.1","5,029,896","±2,535","72.9%","±0.1","1,394,238","±1,477","75.2%","±0.1","4,159,538","±2,221","72.7%","±0.1","413,857","±972","71.9%","±0.2","2,636,226","±1,416","72.4%","±0.1"
"    62 years and over","53,591,845","±20,245","17.1%","±0.1","868,754","±2,494","18.0%","±0.1","84,199","±893","11.6%","±0.1","1,192,328","±3,281","18.2%","±0.1","543,376","±1,950","18.4%","±0.1","5,755,448","±4,764","15.1%","±0.1","784,651","±2,358","15.1%","±0.1","655,903","±1,975","18.3%","±0.1","173,889","±973","19.0%","±0.1","90,126","±824","14.2%","±0.1","4,218,208","±5,866","21.8%","±0.1","1,449,033","±3,894","14.6%","±0.1","260,086","±1,368","18.7%","±0.1","266,068","±1,461","16.6%","±0.1","2,106,059","±3,603","16.4%","±0.1","1,103,973","±2,647","16.9%","±0.1","575,104","±1,460","18.7%","±0.1","488,280","±1,761","16.9%","±0.1","769,329","±2,123","17.6%","±0.1","745,888","±2,316","16.2%","±0.1","282,552","±1,287","21.3%","±0.1","959,878","±2,307","16.3%","±0.1","1,186,290","±3,144","17.8%","±0.1","1,794,916","±2,940","18.2%","±0.1","906,887","±2,285","16.8%","±0.1","502,245","±1,982","16.8%","±0.1","1,090,452","±2,570","18.1%","±0.1","197,476","±1,061","19.6%","±0.1","316,219","±1,214","17.0%","±0.1","454,968","±1,933","16.5%","±0.1","244,933","±1,149","18.5%","±0.1","1,541,359","±3,538","17.4%","±0.1","368,755","±1,514","17.7%","±0.1","3,405,922","±5,526","17.4%","±0.1","1,676,868","±3,115","17.2%","±0.1","123,435","±757","17.5%","±0.1","2,114,564","±3,363","18.3%","±0.1","658,198","±1,970","17.2%","±0.1","732,665","±2,297","18.8%","±0.1","2,499,855","±3,872","19.6%","±0.1","195,242","±1,007","18.5%","±0.1","870,495","±2,694","18.4%","±0.1","150,771","±1,091","18.1%","±0.1","1,145,678","±2,953","17.8%","±0.1","3,588,689","±5,689","13.8%","±0.1","340,959","±1,449","11.9%","±0.1","123,989","±784","19.8%","±0.1","1,334,558","±3,298","16.3%","±0.1","1,148,358","±2,875","16.6%","±0.1","385,955","±1,570","20.8%","±0.1","1,022,367","±2,121","17.9%","±0.1","95,645","±833","16.6%","±0.1","712,949","±1,876","19.6%","±0.1"
