state,year,total_damage,population,damage_per_capita
NORTH CAROLINA,2020,79903800.0,10386227.0,7.693246065197689
NORTH CAROLINA,2021,221115400.0,10367022.0,21.328728732320624
NORTH CAROLINA,2022,30984350.0,10470214.0,2.9592852638924096
NORTH CAROLINA,2023,308155400.0,10584340.0,29.114276374341717
NORTH CAROLINA,2024,2138196900.0,10730404.0,199.2652746345804
NORTH DAKOTA,2010,100959500.0,659858.0,153.0018579755038
NORTH DAKOTA,2011,186839200.0,666783.0,280.2099033718616
NORTH DAKOTA,2012,5999100.0,676253.0,8.87108818740915
NORTH DAKOTA,2013,14681000.0,689781.0,21.283566813234927
NORTH DAKOTA,2013,14681000.0,689781.0,21.283566813234927
NORTH DAKOTA,2014,26415000.0,704925.0,37.472071496967764
NORTH DAKOTA,2015,10292000.0,721640.0,14.261958871459454
NORTH DAKOTA,2016,93401500.0,736162.0,126.87628538283693
NORTH DAKOTA,2017,17393000.0,745475.0,23.331432978973137
NORTH DAKOTA,2018,26577000.0,752201.0,35.33231144335091
NORTH DAKOTA,2019,84644000.0,756717.0,111.8568764809037
NORTH DAKOTA,2020,7709000.0,760394.0,10.138165214349403
NORTH DAKOTA,2021,10231000.0,773344.0,13.229558902635826
NORTH DAKOTA,2022,70073000.0,776874.0,90.19866799506741
NORTH DAKOTA,2023,30049000.0,779361.0,38.55594519099621
NORTH DAKOTA,2024,62039250.0,784841.0,79.04690249362609
OHIO,2010,197703000.0,11512431.0,17.17300194893676
OHIO,2011,172384500.0,11525536.0,14.956744744886485
OHIO,2012,135988500.0,11533561.0,11.790677658010392
OHIO,2013,74942500.0,11549590.0,6.4887584754090835
OHIO,2013,74942500.0,11549590.0,6.4887584754090835
OHIO,2014,97021350.0,11560380.0,8.39257446554525
OHIO,2015,38402400.0,11575977.0,3.317421933371153
OHIO,2016,21333550.0,11586941.0,1.8411718847968588
OHIO,2017,71645100.0,11609756.0,6.171111606479929
OHIO,2018,15937150.0,11641879.0,1.368949977920231
OHIO,2019,691804900.0,11655397.0,59.35489799274963
OHIO,2020,28799300.0,11675275.0,2.4666913627302143
OHIO,2021,9467700.0,11769923.0,0.804397785779907
OHIO,2022,20173750.0,11774683.0,1.7133157639997612
OHIO,2023,28218900.0,11780046.0,2.3954830057539676
OHIO,2024,36828250.0,11810293.0,3.118318063743211
OKLAHOMA,2010,33987400.0,3675339.0,9.247419081613968
OKLAHOMA,2011,45692600.0,3714520.0,12.301077932007365
OKLAHOMA,2012,656182200.0,3749005.0,175.02836085841443
OKLAHOMA,2013,2490424300.0,3785742.0,657.8431123938187
OKLAHOMA,2013,2490424300.0,3785742.0,657.8431123938187
OKLAHOMA,2014,9793000.0,3818851.0,2.5643838945274378
OKLAHOMA,2015,122719900.0,3849733.0,31.877509427277165
OKLAHOMA,2016,20315600.0,3875589.0,5.241938709187171
OKLAHOMA,2017,130013000.0,3896251.0,33.36874344081016
OKLAHOMA,2018,4675000.0,3918137.0,1.1931691005189455
OKLAHOMA,2019,14845400.0,3932870.0,3.7746988840210838
OKLAHOMA,2020,18704000.0,3949342.0,4.735978803557656
OKLAHOMA,2021,7908000.0,3948136.0,2.0029705157066524
OKLAHOMA,2022,44833000.0,3970497.0,11.29153352842226
OKLAHOMA,2023,238288870.0,3995260.0,59.64289432978079
OKLAHOMA,2024,366341360.0,4028634.0,90.93438619641297
OREGON,2010,8321000.0,3761925.0,2.211899492945766
OREGON,2011,28419200.0,3801991.0,7.474820429611748
OREGON,2012,30764600.0,3836628.0,8.018655965603129
OREGON,2013,9026000.0,3868721.0,2.3330708004014764
OREGON,2013,9026000.0,3868721.0,2.3330708004014764
OREGON,2014,3358000.0,3900343.0,0.8609499215838197
OREGON,2015,23718000.0,3939233.0,6.020969056666615
OREGON,2016,7264000.0,3982267.0,1.824086632061587
OREGON,2017,101213000.0,4025127.0,25.14529355222829
OREGON,2018,1236200.0,4081943.0,0.30284597310643485
OREGON,2019,37117000.0,4129803.0,8.987595776360276
OREGON,2020,3671660000.0,4176346.0,879.1560852477261
OREGON,2021,26467700.0,4207177.0,6.2910830706671
OREGON,2022,9830950.0,4229374.0,2.3244456508220837
OREGON,2023,20168000.0,4238714.0,4.7580468981865724
OREGON,2024,52282900.0,4254293.0,12.289445038223743
PENNSYLVANIA,2010,48229470.0,12612705.0,3.823879968650658
PENNSYLVANIA,2011,357025720.0,12660739.0,28.199437647360078
PENNSYLVANIA,2012,42772750.0,12699589.0,3.368042068133071
PENNSYLVANIA,2013,24962250.0,12731381.0,1.9606867471800584
PENNSYLVANIA,2013,24962250.0,12731381.0,1.9606867471800584
PENNSYLVANIA,2014,18894750.0,12758729.0,1.4809272929928992
PENNSYLVANIA,2015,20544350.0,12779559.0,1.607594596965357
PENNSYLVANIA,2016,61121570.0,12783977.0,4.78110763184258
PENNSYLVANIA,2017,45679810.0,12790505.0,3.5713843980358866
PENNSYLVANIA,2018,31032500.0,12791181.0,2.4260855975691378
PENNSYLVANIA,2019,31704000.0,12791530.0,2.4785150799005278
PENNSYLVANIA,2020,13158200.0,12794885.0,1.02839533141564
PENNSYLVANIA,2021,402399950.0,12970650.0,31.0238846935196
PENNSYLVANIA,2022,8076650.0,12989208.0,0.6217969563656229
PENNSYLVANIA,2023,27448200.0,12986518.0,2.113591957443866
PENNSYLVANIA,2024,59099150.0,13018639.0,4.539579751769751
RHODE ISLAND,2010,88227000.0,1056389.0,83.5175300007857
RHODE ISLAND,2011,654000.0,1053959.0,0.6205174964111507
RHODE ISLAND,2012,11864500.0,1052471.0,11.272994695340774
RHODE ISLAND,2013,1981000.0,1051695.0,1.883625956194524
RHODE ISLAND,2013,1981000.0,1051695.0,1.883625956194524
RHODE ISLAND,2014,157000.0,1053252.0,0.14906214277304958
RHODE ISLAND,2015,513000.0,1053661.0,0.4868738617069437
RHODE ISLAND,2016,908300.0,1054491.0,0.8613634445433863
RHODE ISLAND,2017,161900.0,1056138.0,0.15329436115356138
RHODE ISLAND,2018,1153000.0,1056611.0,1.0912246796597802
RHODE ISLAND,2019,142700.0,1057231.0,0.13497523247048185
RHODE ISLAND,2020,293500.0,1057798.0,0.2774631829517545
RHODE ISLAND,2021,2145300.0,1091949.0,1.9646521952948353
RHODE ISLAND,2022,1121500.0,1094250.0,1.0249029015307287
RHODE ISLAND,2023,335100.0,1095371.0,0.30592374638364533
RHODE ISLAND,2024,55800.0,1101801.0,0.05064435410750217
SOUTH CAROLINA,2010,14900850.0,4511428.0,3.302912071299819
SOUTH CAROLINA,2011,18079750.0,4575864.0,3.951111746328125
SOUTH CAROLINA,2012,9381500.0,4630351.0,2.026088303024976
SOUTH CAROLINA,2013,18379000.0,4679602.0,3.927470754991557
SOUTH CAROLINA,2013,18379000.0,4679602.0,3.927470754991557
SOUTH CAROLINA,2014,12082100.0,4727273.0,2.5558286987021903
SOUTH CAROLINA,2015,178618870.0,4777576.0,37.3869238291552
SOUTH CAROLINA,2016,254567430.0,4834605.0,52.65526966525704
SOUTH CAROLINA,2017,755538810.0,4893444.0,154.39817233016257
SOUTH CAROLINA,2018,5921250.0,4955925.0,1.194782003359615
SOUTH CAROLINA,2019,1947250.0,5020806.0,0.3878361362697543
SOUTH CAROLINA,2020,125060070.0,5091517.0,24.562437874605937
SOUTH CAROLINA,2021,2624080.0,5078903.0,0.516662751779272
SOUTH CAROLINA,2022,2081100.0,5142750.0,0.4046667638909144
SOUTH CAROLINA,2023,12574850.0,5212774.0,2.412314441408739
SOUTH CAROLINA,2024,473254750.0,5296225.0,89.35699484066481
SOUTH DAKOTA,2010,19915500.0,799462.0,24.91112773340071
SOUTH DAKOTA,2011,23826000.0,807697.0,29.498685769539815
SOUTH DAKOTA,2012,7261100.0,815871.0,8.899813818606127
SOUTH DAKOTA,2013,153566500.0,825198.0,186.09654894946425
SOUTH DAKOTA,2013,153566500.0,825198.0,186.09654894946425
SOUTH DAKOTA,2014,19439000.0,834708.0,23.28838348260709
SOUTH DAKOTA,2015,7870000.0,843190.0,9.333602153725732
SOUTH DAKOTA,2016,10548200.0,851058.0,12.394219900406318
SOUTH DAKOTA,2017,171000.0,855444.0,0.1998961942570174
SOUTH DAKOTA,2018,5184000.0,864289.0,5.9979937266354195
SOUTH DAKOTA,2019,1051020450.0,870638.0,1207.184214334775
SOUTH DAKOTA,2020,11998000.0,879336.0,13.644386218692286
SOUTH DAKOTA,2021,117961000.0,881785.0,133.7752399961442
SOUTH DAKOTA,2022,499830110.0,890342.0,561.3911395845641
SOUTH DAKOTA,2023,152680000.0,899194.0,169.79650664928815
SOUTH DAKOTA,2024,101901000.0,907428.0,112.29651278117933
TENNESSEE,2010,2361764300.0,6234968.0,378.7933314172583
TENNESSEE,2011,2150295900.0,6297991.0,341.42568638157786
TENNESSEE,2012,86273750.0,6353226.0,13.57951849973541
TENNESSEE,2013,94077000.0,6402387.0,14.694050828230159
TENNESSEE,2013,94077000.0,6402387.0,14.694050828230159
TENNESSEE,2014,57257000.0,6451365.0,8.8751760286389
TENNESSEE,2015,80801250.0,6499615.0,12.431697877489666
TENNESSEE,2016,26218020.0,6548009.0,4.003968229121249
TENNESSEE,2017,27251700.0,6597381.0,4.130684585292254
TENNESSEE,2018,21395200.0,6651089.0,3.216796527606231
TENNESSEE,2019,122670330.0,6709356.0,18.283473108298324
TENNESSEE,2020,1637259430.0,6772268.0,241.75939729496824
TENNESSEE,2021,192481780.0,6859497.0,28.06062601966296
TENNESSEE,2022,3500600.0,6923772.0,0.505591460839554
TENNESSEE,2023,287114800.0,6986082.0,41.09811479453004
TENNESSEE,2024,199859900.0,7066383.0,28.283196650959905
TEXAS,2010,344817000.0,24311891.0,14.183059639416777
TEXAS,2011,2978887000.0,24774187.0,120.24156433468433
TEXAS,2012,3518060210.0,25208897.0,139.55629276441567
TEXAS,2013,3658646100.0,25639373.0,142.69639511075408
TEXAS,2013,3658646100.0,25639373.0,142.69639511075408
TEXAS,2014,1150440050.0,26092033.0,44.0916217605581
TEXAS,2015,2598695570.0,26538614.0,97.9212995072011
TEXAS,2016,3611894800.0,26956435.0,133.99007695194115
TEXAS,2017,51631759600.0,27419612.0,1883.0229836950282
TEXAS,2018,338620500.0,27885195.0,12.143379309343183
TEXAS,2019,3100530900.0,28260856.0,109.71114604596549
TEXAS,2020,2953603350.0,28635442.0,103.14502391826186
TEXAS,2021,1852147370.0,28862581.0,64.17123160260685
TEXAS,2022,1527393200.0,29243342.0,52.23045984279088
TEXAS,2023,2305671800.0,29640343.0,77.78829684933133
TEXAS,2024,559046250.0,30188424.0,18.518563605705285
UTAH,2010,35887000.0,2657236.0,13.505386800419684
UTAH,2011,98291000.0,2715379.0,36.19789355371755
UTAH,2012,27244000.0,2766233.0,9.848772681115438
UTAH,2013,5766200.0,2813673.0,2.0493497289841427
UTAH,2013,5766200.0,2813673.0,2.0493497289841427
UTAH,2014,7085000.0,2858111.0,2.4789100213392694
UTAH,2015,2774000.0,2903379.0,0.9554384735854327
UTAH,2016,13490500.0,2948427.0,4.575490592102161
UTAH,2017,25675000.0,2993941.0,8.575653294436998
UTAH,2018,55025000.0,3045350.0,18.06853071075574
UTAH,2019,293000.0,3096848.0,0.09461232840617298
UTAH,2020,13990000.0,3151239.0,4.439523628642575
UTAH,2021,25553200.0,3231370.0,7.907853325369735
UTAH,2022,36764250.0,3283809.0,11.195611559624814
UTAH,2023,26169250.0,3331187.0,7.855833371107656
UTAH,2024,26317500.0,3392331.0,7.757939894426576
VERMONT,2010,11107000.0,624258.0,17.792323045920117
VERMONT,2011,1375993000.0,624958.0,2201.736756710051
VERMONT,2012,14625500.0,625498.0,23.382169087670945
VERMONT,2013,13530500.0,625904.0,21.617532401134998
VERMONT,2013,13530500.0,625904.0,21.617532401134998
VERMONT,2014,7250000.0,626358.0,11.574850165560271
VERMONT,2015,3553500.0,626604.0,5.671045827987054
VERMONT,2016,3936000.0,626249.0,6.285039976111738
VERMONT,2017,14638000.0,624636.0,23.434448222644868
VERMONT,2018,5329000.0,624977.0,8.526713783067217
VERMONT,2019,9242000.0,624313.0,14.803471976396455
VERMONT,2020,1917000.0,624340.0,3.070442387160842
VERMONT,2021,7786000.0,641637.0,12.134587001684753
VERMONT,2022,5686000.0,643816.0,8.831715893982132
VERMONT,2023,154761000.0,645254.0,239.84508426139163
VERMONT,2024,26561000.0,647106.0,41.045825567990406
VIRGINIA,2010,17340600.0,7841754.0,2.211316498834317
VIRGINIA,2011,112915500.0,7926192.0,14.245869895657334
VIRGINIA,2012,57579750.0,8014955.0,7.184039086931866
VIRGINIA,2013,7681350.0,8100653.0,0.9482383704128544
VIRGINIA,2013,7681350.0,8100653.0,0.9482383704128544
VIRGINIA,2014,8730950.0,8185131.0,1.0666842106742092
VIRGINIA,2015,19530400.0,8256630.0,2.365420274373443
VIRGINIA,2016,98446600.0,8310301.0,11.846333845188038
VIRGINIA,2017,13840100.0,8365952.0,1.6543365297816675
VIRGINIA,2018,93946600.0,8413774.0,11.165809778109086
VIRGINIA,2019,16856200.0,8454463.0,1.993763530575508
VIRGINIA,2020,41392760.0,8509358.0,4.864381073166742
VIRGINIA,2021,15414500.0,8582479.0,1.7960428449635588
VIRGINIA,2022,69560150.0,8624511.0,8.06540220077405
VIRGINIA,2023,53945900.0,8657499.0,6.231118247891221
VIRGINIA,2024,405855260.0,8705170.0,46.6223244347899
WASHINGTON,2010,11086000.0,6561297.0,1.6896049668228705
WASHINGTON,2011,19494000.0,6652845.0,2.930174985288249
WASHINGTON,2012,28445750.0,6738714.0,4.221243103654495
WASHINGTON,2013,13334030.0,6819579.0,1.9552570620561769
WASHINGTON,2013,13334030.0,6819579.0,1.9552570620561769
WASHINGTON,2014,329282500.0,6899123.0,47.72816776857
WASHINGTON,2015,28962010.0,6985464.0,4.146039547265579
WASHINGTON,2016,8432500.0,7073146.0,1.1921852030199858
WASHINGTON,2017,82468000.0,7169967.0,11.501866047640108
WASHINGTON,2018,141834760.0,7294336.0,19.44450598382087
WASHINGTON,2019,4930400.0,7404107.0,0.6659006953843319
WASHINGTON,2020,1340797000.0,7512465.0,178.47630571323793
WASHINGTON,2021,85214100.0,7617364.0,11.186822633131356
WASHINGTON,2022,359462300.0,7688549.0,46.75294389097345
WASHINGTON,2023,190141600.0,7740984.0,24.56297545635025
WASHINGTON,2024,548978400.0,7816116.0,70.23672627171858
WEST VIRGINIA,2010,27856200.0,1840802.0,15.132643271791316
WEST VIRGINIA,2011,7672200.0,1846372.0,4.155283983942564
WEST VIRGINIA,2012,102559950.0,1850481.0,55.42340072662189
WEST VIRGINIA,2013,9603850.0,1853619.0,5.181134850257793
WEST VIRGINIA,2013,9603850.0,1853619.0,5.181134850257793
WEST VIRGINIA,2014,10415200.0,1853881.0,5.618052075618662
WEST VIRGINIA,2015,20726000.0,1851420.0,11.194650592518176
WEST VIRGINIA,2016,172536700.0,1846092.0,93.4605100937548
WEST VIRGINIA,2017,6880600.0,1836843.0,3.7458835621770614
WEST VIRGINIA,2018,6736000.0,1829054.0,3.6827780918441992
WEST VIRGINIA,2019,11276100.0,1817305.0,6.204847287604447
WEST VIRGINIA,2020,5616500.0,1807426.0,3.1074577880366885
WEST VIRGINIA,2021,3964560.0,1801049.0,2.201250493462421
WEST VIRGINIA,2022,24107200.0,1792967.0,13.445423144988167
WEST VIRGINIA,2023,8509800.0,1784462.0,4.768832286706021
WEST VIRGINIA,2024,19484450.0,1778373.0,10.95633480715238
WISCONSIN,2010,125849340.0,5637947.0,22.321838073327047
WISCONSIN,2011,110646100.0,5664893.0,19.53189583633795
WISCONSIN,2012,32926400.0,5687219.0,5.789543184463268
WISCONSIN,2013,47909600.0,5706871.0,8.395073237155703
WISCONSIN,2013,47909600.0,5706871.0,8.395073237155703
WISCONSIN,2014,54585500.0,5724692.0,9.535098132790376
WISCONSIN,2015,8738600.0,5742117.0,1.5218429021909514
WISCONSIN,2016,37951800.0,5754798.0,6.594810104542331
WISCONSIN,2017,124269100.0,5763217.0,21.56245374762047
WISCONSIN,2018,186171060.0,5778394.0,32.21847800617265
WISCONSIN,2019,21703600.0,5790716.0,3.7479993838413073
WISCONSIN,2020,79540250.0,5806975.0,13.697363945944318
WISCONSIN,2021,12253200.0,5871661.0,2.086837097713918
WISCONSIN,2022,11488500.0,5882128.0,1.9531196872968422
WISCONSIN,2023,8836610.0,5892023.0,1.4997582324441028
WISCONSIN,2024,48051000.0,5914872.0,8.1237599055398
WYOMING,2010,61382700.0,545579.0,112.5092791328112
WYOMING,2011,6962000.0,554697.0,12.550996309697005
WYOMING,2012,5114000.0,562803.0,9.086660874231303
WYOMING,2013,20654000.0,570134.0,36.22657129727398
WYOMING,2013,20654000.0,570134.0,36.22657129727398
WYOMING,2014,2199000.0,575251.0,3.822679143539081
WYOMING,2015,10602000.0,579679.0,18.28943259976642
WYOMING,2016,3104200.0,583029.0,5.324263458592969
WYOMING,2017,2999000.0,583200.0,5.142318244170096
WYOMING,2018,10196000.0,581836.0,17.523838332451067
WYOMING,2019,1329500.0,581024.0,2.288201520074902
WYOMING,2020,27000.0,581348.0,0.04644378238163716
WYOMING,2021,2959000.0,576641.0,5.131442266505504
WYOMING,2022,25170380.0,577929.0,43.5527201438239
WYOMING,2023,6746250.0,579761.0,11.636260459051229
WYOMING,2024,26141000.0,582397.0,44.88518999926167
