GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "32000","Nevada",8,SAGDP7,1,"...","All industry total ","Thousands of dollars",22606298,24086987,26542035,28555864,29633489,32280469,34570069,40061703,45855983,50298806,51312022,49645771,47827746,51187055,53756102,53517235,54281584,52745698,56723500,58745631,64341480,66939672,73229531,74248893,86441252,95949818,107928045,113555589
 "32000","Nevada",8,SAGDP7,2,"..."," Private industries ","Thousands of dollars",21567387,22936668,25402539,27312547,28439086,31128714,33247145,38570318,44426147,48732581,49643357,47956300,46157102,49330930,51818144,51456147,52175295,50587856,54161619,55857004,61394228,63694961,69875462,70889884,82525902,91450837,103412858,108806744
 "32000","Nevada",8,SAGDP7,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",82226,105391,97281,128200,135524,100204,117920,157456,159029,168038,117719,184985,150942,177714,262476,167960,152979,270929,203589,125764,145554,150378,234746,235505,310831,405525,273628,240158
 "32000","Nevada",8,SAGDP7,4,"111-112","   Farms ","Thousands of dollars",71376,96259,87609,118043,125433,90657,109565,152343,153136,157865,107355,174714,135308,170410,252855,160306,147967,264136,200875,122287,141161,144837,231140,226185,299306,384279,242041,207697
 "32000","Nevada",8,SAGDP7,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",10850,9132,9672,10156,10092,9547,8355,5112,5893,10173,10364,10271,15634,7304,9621,7655,5012,6792,2713,3477,4393,5541,3606,9320,11524,21246,31587,32461
 "32000","Nevada",8,SAGDP7,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",422570,496708,494436,570311,455908,576755,697033,931778,1201488,2189373,2203426,2717314,2554517,3616564,4572111,3713711,2334617,1585049,753294,1094130,2068422,1295199,1448040,2359883,2453612,1953624,1989420,2455552
 "32000","Nevada",8,SAGDP7,7,"211","   Oil and gas extraction ","Thousands of dollars",299,-364,-182,133,-149,517,413,529,-17,828,1022,1832,454,261,1311,1136,433,2,-710,-311,-146,107,997,-565,145,185,239,429
 "32000","Nevada",8,SAGDP7,8,"212","   Mining (except oil and gas) ","Thousands of dollars",422231,497438,497694,567634,444925,568560,689416,920698,1191318,2159112,2174950,2657198,2527417,3548880,4446599,3557511,2213536,1479616,713944,1108817,2059688,1255249,1403059,2364511,2435496,1884369,1919744,2399937
 "32000","Nevada",8,SAGDP7,9,"213","   Support activities for mining ","Thousands of dollars",40,-366,-3076,2544,11132,7679,7205,10551,10188,29434,27454,58283,26646,67423,124200,155065,120648,105431,40060,-14377,8880,39843,43984,-4063,17971,69070,69437,55186
 "32000","Nevada",8,SAGDP7,10,"22","  Utilities ","Thousands of dollars",744266,679104,767158,772938,911303,861512,895787,1068072,991920,1248663,1243739,1212336,1425320,1448254,1347611,1384841,1381614,1516919,1536264,1378190,1378360,1275675,1372277,1324045,1486852,2277483,2383861,2019863
 "32000","Nevada",8,SAGDP7,11,"23","  Construction ","Thousands of dollars",2293906,2354084,2265176,2166438,1991232,1872231,2204293,3323601,4858192,5028989,4552870,2373678,3139406,3363341,3289447,1798316,1598556,1832678,2691782,3426539,4517767,5059060,6042031,7984914,7863068,8255802,9713039,9870664
 "32000","Nevada",8,SAGDP7,12,"31-33","  Manufacturing ","Thousands of dollars",800721,811697,691325,716457,601050,924948,979959,1886930,2193615,2260535,2936362,2897886,2674769,2444112,2599735,3175133,3179481,2934110,2547620,2670470,3307448,3003364,3029967,3095381,3140825,3847621,4495495,4585760
 "32000","Nevada",8,SAGDP7,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",487645,447484,250092,168905,19556,387279,415189,1307313,1666550,1621919,2313487,2334740,1979248,1851562,2054552,2668298,2553020,2220742,1865125,1889230,2446394,2094467,2172014,2197028,2048808,2595953,3006805,3079345
 "32000","Nevada",8,SAGDP7,14,"321","    Wood product manufacturing ","Thousands of dollars",16004,14379,10476,15795,19883,17926,4126,4108,30104,29640,11839,17463,-6063,(D),(D),(D),18542,82072,49588,18362,23050,26217,9741,31937,41941,47697,30563,25467
 "32000","Nevada",8,SAGDP7,15,"327","    Nonmetallic mineral product manufacturing ","Thousands of dollars",128606,172483,114840,134048,60471,87615,104901,160509,302790,261688,346482,208799,114118,97024,99222,135663,138555,168128,170882,207286,261477,315779,287007,346043,284817,302187,281203,280666
 "32000","Nevada",8,SAGDP7,16,"331","    Primary metal manufacturing ","Thousands of dollars",126353,138829,-1824,13359,36118,21910,27293,44366,58052,92114,101060,93419,64808,54620,47919,69042,18266,5607,24267,19823,19781,30242,32163,22648,22345,23439,22283,19846
 "32000","Nevada",8,SAGDP7,17,"332","    Fabricated metal product manufacturing ","Thousands of dollars",77022,79166,40191,71945,64234,78881,74768,68821,113350,165017,240720,190359,194074,83316,140334,152071,138997,160702,146450,153112,137332,214815,262997,292773,284275,420886,464679,448021
 "32000","Nevada",8,SAGDP7,18,"333","    Machinery manufacturing ","Thousands of dollars",1207,12002,15218,8429,9415,26976,-11862,9179,22625,8187,26541,48766,40010,28025,30987,22307,33081,27548,18140,43872,55753,31504,146061,165350,148347,164253,180604,185946
 "32000","Nevada",8,SAGDP7,19,"334","    Computer and electronic product manufacturing ","Thousands of dollars",-13537,-12172,-39402,-48257,-38982,-20096,3699,-13419,31788,14879,88901,142412,92252,197323,184591,149371,280042,292676,185197,126737,492222,-57390,4610,96561,80254,33269,-4688,-31222
