GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "15000","Hawaii",8,SAGDP6,1,"...","All industry total ","Thousands of dollars",3260839,3309055,3344329,3593858,3546477,3651259,3941098,4382417,4852932,5283170,5575324,5562555,5336582,5592344,5998198,6454524,6622626,7058297,7451333,7661258,8169850,8972635,9316443,8286999,8506673,10602765,10575147,11318302
 "15000","Hawaii",8,SAGDP6,2,"..."," Private industries ","Thousands of dollars",3260839,3309055,3344329,3593858,3546477,3651259,3941098,4382417,4852932,5283170,5575324,5562555,5336582,5592344,5998198,6454524,6622626,7058297,7451333,7661258,8169850,8972635,9316443,8286999,8506673,10602765,10575147,11318302
 "15000","Hawaii",8,SAGDP6,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",6028,5835,6083,6185,5935,5803,6771,7066,7364,8204,10016,10646,10769,11086,11673,12103,11929,13522,12919,12380,13315,13457,14002,15057,15751,16923,17349,18480
 "15000","Hawaii",8,SAGDP6,4,"111-112","   Farms ","Thousands of dollars",5146,4953,5193,5222,5135,4981,5916,6203,6405,7088,8853,9276,9471,9742,10153,10536,10357,11969,11261,10598,11356,11263,11727,12433,12937,13756,14216,15151
 "15000","Hawaii",8,SAGDP6,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",882,882,890,963,800,822,854,863,959,1116,1163,1370,1299,1344,1519,1567,1572,1553,1658,1782,1958,2194,2275,2623,2814,3166,3133,3329
 "15000","Hawaii",8,SAGDP6,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",1447,1396,1357,1548,1156,1121,1400,1607,1814,2028,2343,2777,3003,2881,2985,3173,3229,3402,3984,3672,3423,3643,4248,5316,5197,5898,6511,6749
 "15000","Hawaii",8,SAGDP6,7,"211","   Oil and gas extraction ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,80,74,113,146,166,221,228,196,167,0,0,16,13,0,0,0,0
 "15000","Hawaii",8,SAGDP6,8,"212","   Mining (except oil and gas) ","Thousands of dollars",1447,1396,1357,1548,1156,1121,1307,1525,1730,1946,2258,2578,2839,2692,2750,2898,2876,3067,3680,3408,3331,3548,4153,5235,5120,5798,6407,6639
 "15000","Hawaii",8,SAGDP6,9,"213","   Support activities for mining ","Thousands of dollars",0,0,0,0,0,0,93,81,84,82,84,118,90,76,89,110,131,107,108,97,91,95,79,68,77,100,105,110
 "15000","Hawaii",8,SAGDP6,10,"22","  Utilities ","Thousands of dollars",144342,144875,146341,144591,141285,142994,147433,159985,180269,213759,233409,230894,267685,299637,262791,307240,312482,343194,348920,333406,309117,322879,349644,392922,373850,383031,408857,406019
 "15000","Hawaii",8,SAGDP6,11,"23","  Construction ","Thousands of dollars",29609,30475,30930,36897,34837,39438,43852,50942,59825,66141,75235,74249,63514,57757,59005,69453,71079,70772,86171,96929,95884,102419,108323,104131,121820,127577,124536,132808
 "15000","Hawaii",8,SAGDP6,12,"31-33","  Manufacturing ","Thousands of dollars",23381,22761,24028,26701,22752,22713,23673,26033,26126,29727,34743,36163,39753,40256,41597,41646,46026,48968,54830,58768,63954,66207,64720,63949,68833,75951,78082,87556
 "15000","Hawaii",8,SAGDP6,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",7494,7529,7642,8952,6650,6496,6726,7127,8021,8825,9809,10480,10540,9880,10373,9776,10903,10856,11862,10579,11556,12340,12987,14536,14752,14313,14832,17091
 "15000","Hawaii",8,SAGDP6,14,"321","    Wood product manufacturing ","Thousands of dollars",304,305,328,367,266,223,246,253,293,353,403,415,441,370,315,302,327,291,308,314,355,335,380,453,453,489,495,606
 "15000","Hawaii",8,SAGDP6,15,"327","    Nonmetallic mineral product manufacturing ","Thousands of dollars",1107,1112,1118,1234,1114,1183,1256,1412,1536,1780,2213,2443,2332,2108,2008,1895,2140,2380,2706,2803,2900,3035,3244,3702,3628,3444,3703,4275
 "15000","Hawaii",8,SAGDP6,16,"331","    Primary metal manufacturing ","Thousands of dollars",35,48,30,25,2,21,11,51,195,308,456,182,25,21,62,94,99,81,83,73,74,80,137,175,328,336,352,365
 "15000","Hawaii",8,SAGDP6,17,"332","    Fabricated metal product manufacturing ","Thousands of dollars",760,755,716,846,527,548,588,626,673,715,805,864,868,842,877,1050,1028,940,1073,1090,1072,1064,991,1124,1206,1190,1167,1268
 "15000","Hawaii",8,SAGDP6,18,"333","    Machinery manufacturing ","Thousands of dollars",890,906,922,1087,486,455,427,409,386,382,346,368,378,389,413,522,520,447,397,386,389,368,386,431,433,422,435,446
 "15000","Hawaii",8,SAGDP6,19,"334","    Computer and electronic product manufacturing ","Thousands of dollars",1582,1621,1685,2083,2143,1951,1907,2034,2321,2528,2471,2856,2928,2740,2844,2870,3159,2757,3135,2624,3144,3476,3549,4007,4178,4124,4343,4676
 "15000","Hawaii",8,SAGDP6,20,"335","    Electrical equipment, appliance, and component manufacturing ","Thousands of dollars",187,183,181,215,105,96,89,84,81,95,77,82,89,91,120,108,75,67,70,71,78,82,70,64,73,74,78,83
 "15000","Hawaii",8,SAGDP6,21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing ","Thousands of dollars",808,802,806,948,270,278,361,317,609,526,484,305,288,269,341,119,115,71,68,64,66,54,33,36,36,28,29,32
 "15000","Hawaii",8,SAGDP6,22,"3364-3466,3369","    Other transportation equipment manufacturing ","Thousands of dollars",867,827,840,1011,730,727,732,743,690,733,1057,1320,1658,1524,1726,1249,1164,1203,1448,1787,1972,2202,2299,2877,2467,2105,2140,2933
 "15000","Hawaii",8,SAGDP6,23,"337","    Furniture and related product manufacturing ","Thousands of dollars",222,227,231,281,231,243,274,318,291,330,385,403,415,366,362,372,332,298,324,341,370,385,437,471,486,483,521,556
 "15000","Hawaii",8,SAGDP6,24,"339","    Miscellaneous manufacturing ","Thousands of dollars",732,743,784,854,776,772,836,880,946,1075,1113,1243,1116,1160,1305,1196,1944,2321,2251,1026,1136,1260,1460,1197,1462,1617,1570,1852
 "15000","Hawaii",8,SAGDP6,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",15887,15232,16386,17749,16101,16217,16947,18906,18104,20903,24933,25682,29213,30376,31224,31869,35123,38111,42967,48190,52399,53867,51733,49413,54081,61638,63250,70465
 "15000","Hawaii",8,SAGDP6,26,"311-312","    Food and beverage and tobacco product manufacturing ","Thousands of dollars",8397,8302,8966,9335,9012,9030,9886,11222,9688,11239,13291,12097,15118,16931,16692,17669,19220,21006,24334,27829,30987,30918,32646,27766,33767,41348,41130,41351
 "15000","Hawaii",8,SAGDP6,27,"313-314","    Textile mills and textile product mills ","Thousands of dollars",335,308,294,316,175,166,196,197,238,263,331,362,391,338,308,317,281,279,298,343,360,383,464,478,429,451,551,652
 "15000","Hawaii",8,SAGDP6,28,"315-316","    Apparel, leather, and allied product manufacturing ","Thousands of dollars",413,441,453,561,467,410,413,423,363,362,420,391,387,352,417,437,448,442,516,462,501,553,613,560,589,682,751,886
 "15000","Hawaii",8,SAGDP6,29,"322","    Paper manufacturing ","Thousands of dollars",780,770,774,854,473,452,470,481,472,517,553,548,345,317,314,266,183,210,287,309,327,323,352,394,354,402,425,458
 "15000","Hawaii",8,SAGDP6,30,"323","    Printing and related support activities ","Thousands of dollars",886,870,878,975,677,670,693,743,743,776,898,928,918,838,820,807,767,710,767,859,797,863,885,812,864,930,1014,1124
